epoch	hours	top1Accuracy
1	0.00342578	43.72
2	0.00611854	43.42
3	0.00884697	44.81
4	0.01154338	24.32
5	0.01424024	36.44
6	0.01696439	40.64
7	0.01966363	35.26
8	0.02239139	25.71
9	0.02508333	52.24
10	0.02777570	43.22
11	0.03050251	22.09
12	0.03318954	20.00
13	0.03590727	12.18
14	0.03858643	31.23
15	0.04126102	22.68
16	0.04397760	33.08
17	0.04666940	31.29
18	0.04940799	18.65
19	0.05212437	20.86
20	0.05484063	42.25
21	0.05756359	25.84
22	0.06023344	20.06
23	0.06295834	10.05
24	0.06563102	26.79
25	0.06830587	29.50
26	0.07103077	32.77
27	0.07368963	17.53
28	0.07638134	10.05
29	0.07904641	39.49
30	0.08171193	28.66
31	0.08440000	42.47
32	0.08707153	28.81
33	0.08980656	22.34
34	0.09246408	42.48
35	0.09511640	50.52
36	0.09780228	18.10
37	0.10050439	43.78
38	0.10322372	16.90
39	0.10587821	33.09
40	0.10854432	54.47
41	0.11122360	38.95
42	0.11387306	40.81
43	0.11654441	35.51
44	0.11919956	28.88
45	0.12183127	50.19
46	0.12450256	50.32
47	0.12714393	50.69
48	0.12987592	58.56
49	0.13251556	74.88
50	0.13514409	77.65
