epoch	hours	top1Accuracy
1	0.00527049	28.66
2	0.00979446	38.42
3	0.01424468	44.28
4	0.01872386	50.16
5	0.02291276	52.89
6	0.02739450	55.48
7	0.03177934	61.77
8	0.03588311	61.98
9	0.04031367	61.77
10	0.04446027	65.58
11	0.04859363	65.96
12	0.05306278	71.05
13	0.05720229	68.43
14	0.06170353	72.15
15	0.06618787	69.35
16	0.07052101	74.78
17	0.07476702	73.34
18	0.07888958	72.10
19	0.08294513	75.15
20	0.08719931	76.57
21	0.09129482	76.74
22	0.09543309	76.88
23	0.09958617	77.17
24	0.10391482	75.46
25	0.10803473	74.96
26	0.11249880	77.90
27	0.11654829	77.25
28	0.12084763	78.12
29	0.12492625	75.15
30	0.12906509	79.42
31	0.13341560	78.42
32	0.13760522	80.50
33	0.14191660	79.96
34	0.14603777	74.00
35	0.15006219	80.86
36	0.15416916	81.56
37	0.15867777	81.73
38	0.16300074	80.84
39	0.16706461	81.14
40	0.17141285	82.83
41	0.17556390	82.58
42	0.17999551	82.55
43	0.18405386	81.17
44	0.18813532	82.78
45	0.19269505	83.15
46	0.19678577	83.23
47	0.20074402	83.39
48	0.20492756	83.52
49	0.20901417	84.21
50	0.21314094	84.05
51	0.21725980	83.72
52	0.22128363	83.79
53	0.22535466	84.57
54	0.22973092	85.08
55	0.23411826	84.60
56	0.23830375	85.00
57	0.24257190	85.22
58	0.24675054	85.59
59	0.25083894	85.55
60	0.25495193	85.53
