epoch	hours	top1Accuracy
1	0.00344989	23.10
2	0.00613886	31.26
3	0.00886177	34.36
4	0.01155377	30.12
5	0.01424973	17.01
6	0.01697617	30.14
7	0.01966908	22.36
8	0.02239673	44.04
9	0.02509043	41.33
10	0.02778674	41.57
11	0.03051299	44.90
12	0.03320220	48.05
13	0.03592884	50.10
14	0.03862412	53.80
15	0.04131764	56.19
16	0.04404725	62.25
17	0.04674285	65.29
18	0.04947188	67.00
19	0.05216244	63.93
20	0.05485209	67.25
21	0.05757757	68.88
22	0.06026967	70.03
23	0.06299647	73.26
24	0.06568669	74.52
25	0.06838340	74.02
26	0.07110835	73.74
27	0.07379827	74.74
28	0.07652095	72.41
29	0.07921118	76.41
30	0.08190102	78.08
31	0.08462612	78.11
32	0.08731664	78.12
33	0.09003915	77.48
34	0.09273280	77.81
35	0.09542569	77.69
36	0.09814842	78.72
37	0.10084080	77.31
38	0.10357807	79.28
39	0.10626806	78.63
40	0.10896205	79.88
41	0.11168652	79.61
42	0.11437646	80.08
43	0.11710540	80.80
44	0.11979647	80.15
45	0.12248736	80.70
46	0.12521297	80.49
47	0.12790380	80.85
48	0.13062825	80.66
49	0.13332454	81.13
50	0.13602158	81.11
