epoch	hours	top1Accuracy
1	0.00345153	30.99
2	0.00614590	42.37
3	0.00887694	48.47
4	0.01156269	40.40
5	0.01424317	53.11
6	0.01695802	33.09
7	0.01964010	34.00
8	0.02235632	30.72
9	0.02503994	31.45
10	0.02772429	42.39
11	0.03044495	37.05
12	0.03313093	29.55
13	0.03585359	19.54
14	0.03853666	29.56
15	0.04122016	27.77
16	0.04393837	35.46
17	0.04662557	35.38
18	0.04934498	23.69
19	0.05203107	39.17
20	0.05471711	32.72
21	0.05743599	44.67
22	0.06012227	39.54
23	0.06284339	15.98
24	0.06553163	36.37
25	0.06822014	43.69
26	0.07094265	44.27
27	0.07363037	42.66
28	0.07635436	17.67
29	0.07904197	55.73
30	0.08173012	55.59
31	0.08445780	46.33
32	0.08714558	57.75
33	0.08986517	32.82
34	0.09255206	40.22
35	0.09523583	39.53
36	0.09795896	44.02
37	0.10064303	63.14
38	0.10335952	27.88
39	0.10603598	55.78
40	0.10871251	64.93
41	0.11142978	54.73
42	0.11411091	50.63
43	0.11682930	22.00
44	0.11950966	49.19
45	0.12218800	55.20
46	0.12490228	66.51
47	0.12757961	67.12
48	0.13029168	47.17
49	0.13302681	71.98
50	0.13570442	75.26
