epoch	hours	top1Accuracy
1	0.00342715	21.45
2	0.00611316	30.42
3	0.00882857	35.03
4	0.01151276	37.91
5	0.01419840	39.38
6	0.01692100	40.02
7	0.01960803	39.99
8	0.02233072	37.79
9	0.02501861	38.55
10	0.02770885	36.60
11	0.03043889	46.26
12	0.03313124	50.85
13	0.03585899	56.44
14	0.03855316	58.64
15	0.04124602	60.87
16	0.04397381	61.69
17	0.04666798	65.68
18	0.04939562	66.74
19	0.05208944	68.11
20	0.05478562	66.19
21	0.05751501	67.14
22	0.06021102	67.11
23	0.06294376	70.15
24	0.06563706	72.47
25	0.06833092	73.54
26	0.07105802	70.70
27	0.07375276	69.50
28	0.07648363	67.27
29	0.07918278	72.47
30	0.08187878	73.30
31	0.08461217	75.47
32	0.08730858	75.40
33	0.09003771	75.26
34	0.09273252	75.21
35	0.09542864	74.73
36	0.09815952	75.31
37	0.10085652	75.41
38	0.10359092	75.98
39	0.10628936	77.21
40	0.10898732	76.61
41	0.11172107	77.30
42	0.11441597	77.43
43	0.11714552	76.90
44	0.11984124	77.52
45	0.12253516	77.73
46	0.12526680	77.85
47	0.12796392	78.01
48	0.13069458	77.81
49	0.13339090	78.22
50	0.13608752	78.22
