epoch	hours	top1Accuracy
1	0.00414531	19.70
2	0.00548565	29.88
3	0.00682774	34.55
4	0.00817246	37.68
5	0.00951522	40.81
6	0.01085686	42.55
7	0.01220111	45.18
8	0.01354459	46.97
9	0.01488838	47.01
10	0.01623302	47.86
11	0.01757858	50.52
12	0.01892485	51.24
13	0.02027141	50.74
14	0.02161923	51.36
15	0.02296595	52.69
16	0.02431291	53.70
17	0.02566058	51.52
18	0.02700917	53.16
19	0.02835831	53.26
20	0.02970872	54.38
21	0.03105758	54.69
22	0.03240589	55.38
23	0.03375691	55.62
24	0.03510647	56.37
25	0.03645834	55.88
26	0.03780965	56.22
27	0.03916124	56.28
28	0.04051284	57.37
29	0.04186388	57.10
30	0.04321452	58.03
31	0.04456583	57.37
32	0.04591562	57.91
33	0.04726634	56.95
34	0.04861764	56.83
35	0.04996906	56.76
36	0.05132328	57.55
37	0.05267441	57.82
38	0.05402504	57.80
39	0.05537688	57.94
40	0.05672860	58.64
41	0.05808032	57.89
42	0.05943776	58.58
43	0.06078932	58.27
44	0.06214065	59.08
45	0.06349485	58.25
46	0.06484773	58.43
47	0.06620076	59.10
48	0.06755249	58.47
49	0.06890385	59.76
50	0.07025484	59.11
51	0.07160577	59.54
52	0.07295766	59.74
53	0.07430909	59.46
54	0.07566066	59.90
55	0.07701151	59.99
56	0.07836184	59.65
57	0.07971373	59.47
58	0.08106557	60.28
59	0.08241942	60.11
60	0.08377117	58.74
61	0.08512215	59.76
62	0.08647245	60.76
63	0.08782254	60.82
64	0.08917304	60.49
65	0.09052283	60.35
66	0.09187409	60.13
67	0.09322584	60.32
68	0.09457574	60.40
69	0.09592601	60.60
70	0.09728156	60.39
71	0.09863164	60.36
72	0.09998158	61.13
73	0.10133253	60.57
74	0.10268160	59.80
75	0.10403123	60.18
76	0.10538463	60.73
77	0.10673390	60.61
78	0.10808258	60.82
79	0.10943042	60.24
80	0.11077874	59.93
81	0.11212769	61.17
82	0.11347631	60.90
83	0.11482477	60.89
84	0.11617314	60.91
85	0.11752162	60.91
86	0.11887000	60.90
87	0.12021805	60.94
88	0.12156657	61.27
89	0.12291448	61.34
90	0.12426282	61.12
91	0.12561105	61.08
92	0.12695896	61.12
93	0.12830591	61.14
94	0.12965332	61.42
95	0.13100090	61.27
96	0.13234855	61.43
97	0.13369619	61.60
98	0.13504366	61.64
99	0.13639069	61.59
100	0.13773764	61.46
