epoch	hours	top1Accuracy
1	0.00378370	28.70
2	0.00683551	43.06
3	0.00990073	47.34
4	0.01297118	48.12
5	0.01603861	58.08
6	0.01898875	60.17
7	0.02198520	67.23
8	0.02493944	68.49
9	0.02797383	73.46
10	0.03109132	68.99
11	0.03423443	68.75
12	0.03722562	75.82
13	0.04031610	73.30
14	0.04342386	75.68
15	0.04643040	75.89
16	0.04951536	80.41
17	0.05255772	80.91
18	0.05542639	78.11
19	0.05847039	78.30
20	0.06149687	82.37
21	0.06460166	81.00
22	0.06760591	81.78
23	0.07074068	79.84
24	0.07370825	83.34
25	0.07674340	74.84
26	0.07978214	83.36
27	0.08283222	79.26
28	0.08591162	81.44
29	0.08893371	82.68
30	0.09187958	81.06
31	0.09497474	82.63
32	0.09799962	81.78
33	0.10097843	84.40
34	0.10398244	81.51
35	0.10700033	85.49
36	0.10997722	83.33
37	0.11300373	81.58
38	0.11605315	84.39
39	0.11912260	83.28
40	0.12213527	84.64
41	0.12506336	83.49
42	0.12819803	84.16
43	0.13116562	86.37
44	0.13419366	84.35
45	0.13715702	82.25
46	0.14017246	82.75
47	0.14321429	84.69
48	0.14616948	82.55
49	0.14919118	86.10
50	0.15222243	83.79
51	0.15525729	84.06
52	0.15842234	86.02
53	0.16148590	85.27
54	0.16448848	85.03
55	0.16758567	87.19
56	0.17059840	84.59
57	0.17364423	87.58
58	0.17670749	87.50
59	0.17982620	87.82
60	0.18285999	85.34
61	0.18602953	87.98
62	0.18901941	85.92
63	0.19202142	85.14
64	0.19503899	88.29
65	0.19805212	87.57
66	0.20102735	87.69
67	0.20405491	86.67
68	0.20732095	86.87
69	0.21026140	88.02
70	0.21332384	87.63
71	0.21639248	88.40
72	0.21955622	87.28
73	0.22260069	86.59
74	0.22563829	87.97
75	0.22875110	87.95
76	0.23182680	88.70
77	0.23487022	87.54
78	0.23793255	88.74
79	0.24102916	88.43
80	0.24408358	88.17
81	0.24717509	89.35
82	0.25016475	88.58
83	0.25324432	89.52
84	0.25629799	89.00
85	0.25931265	89.62
86	0.26227450	89.68
87	0.26531944	89.23
88	0.26827440	89.57
89	0.27134455	89.27
90	0.27436411	90.05
91	0.27743675	90.37
92	0.28050313	89.92
93	0.28352553	89.97
94	0.28658227	90.37
95	0.28949556	90.40
96	0.29243682	90.48
97	0.29546628	90.54
98	0.29833690	90.75
99	0.30138739	90.78
100	0.30441801	90.79
