epoch	hours	top1Accuracy
1	0.00206640	35.74
2	0.00340857	50.29
3	0.00475571	55.17
4	0.00610238	55.81
5	0.00744856	64.63
6	0.00879402	67.70
7	0.01014183	70.09
8	0.01148975	69.69
9	0.01283789	67.81
10	0.01418702	70.92
11	0.01553657	72.84
12	0.01688661	70.84
13	0.01823733	72.14
14	0.01958815	65.70
15	0.02093895	62.79
16	0.02229051	62.27
17	0.02364427	46.07
18	0.02499589	67.56
19	0.02634765	67.48
20	0.02770773	59.97
21	0.02906012	62.60
22	0.03041195	28.75
23	0.03176438	23.09
24	0.03311712	56.97
25	0.03446765	41.68
26	0.03581998	57.05
27	0.03717123	43.87
28	0.03852138	64.70
29	0.03987215	26.29
30	0.04122203	24.24
31	0.04257225	41.85
32	0.04392180	23.33
33	0.04527056	22.00
34	0.04662140	43.76
35	0.04797202	44.09
36	0.04932181	46.60
37	0.05067217	46.15
38	0.05202259	39.12
39	0.05337141	42.64
40	0.05472123	42.76
41	0.05606940	44.95
42	0.05737539	10.00
43	0.05865397	10.00
44	0.05993199	10.00
45	0.06121059	10.00
46	0.06248808	10.00
47	0.06376597	10.00
48	0.06504601	10.00
49	0.06632293	10.00
50	0.06759977	10.00
51	0.06887864	10.00
52	0.07015568	10.00
53	0.07143269	10.00
54	0.07271042	10.00
55	0.07398753	10.00
56	0.07526594	10.00
57	0.07654503	10.00
58	0.07782205	10.00
59	0.07910081	10.00
60	0.08037831	10.00
61	0.08165538	10.00
62	0.08293483	10.00
63	0.08421211	10.00
64	0.08548950	10.00
65	0.08676795	10.00
66	0.08804475	10.00
67	0.08932199	10.00
68	0.09060126	10.00
69	0.09187926	10.00
70	0.09315596	10.00
71	0.09443393	10.00
72	0.09571079	10.00
73	0.09698923	10.00
74	0.09826618	10.00
75	0.09954388	10.00
76	0.10082090	10.00
77	0.10209669	10.00
78	0.10337293	10.00
79	0.10465033	10.00
80	0.10592527	10.00
81	0.10720180	10.00
82	0.10847918	10.00
83	0.10975441	10.00
84	0.11103017	10.00
85	0.11231377	10.00
86	0.11359161	10.00
87	0.11486909	10.00
88	0.11614493	10.00
89	0.11742037	10.00
90	0.11869748	10.00
91	0.11997268	10.00
92	0.12124761	10.00
93	0.12252399	10.00
94	0.12379871	10.00
95	0.12507360	10.00
96	0.12634859	10.00
97	0.12762348	10.00
98	0.12889803	10.00
99	0.13017331	10.00
100	0.13144724	10.00
