epoch	hours	top1Accuracy
1	0.00444467	12.91
2	0.00713044	13.09
3	0.01035003	10.03
4	0.01303479	15.32
5	0.01571762	15.93
6	0.01892033	19.65
7	0.02159574	35.74
8	0.02477139	26.20
9	0.02744663	45.38
10	0.03012814	50.92
11	0.03336454	57.25
12	0.03604098	59.78
13	0.03925469	44.04
14	0.04193182	57.27
15	0.04460811	65.38
16	0.04779922	57.74
17	0.05047980	41.95
18	0.05367593	68.36
19	0.05635698	77.44
20	0.05903725	78.73
21	0.06225147	70.44
22	0.06493666	77.59
23	0.06813402	76.03
24	0.07081268	79.55
25	0.07349588	85.61
26	0.07670460	84.22
27	0.07938435	78.29
28	0.08258873	68.91
29	0.08527061	76.39
30	0.08795084	82.70
31	0.09107855	85.13
32	0.09376034	84.88
33	0.09697487	82.09
34	0.09966368	84.61
35	0.10234572	80.25
36	0.10555790	87.01
37	0.10824312	87.08
38	0.11145854	84.04
39	0.11413919	90.74
40	0.11682346	85.78
41	0.12003111	90.14
42	0.12271198	91.78
43	0.12591031	90.22
44	0.12859276	91.64
45	0.13127353	92.77
46	0.13446647	92.17
47	0.13714957	92.92
48	0.14034432	92.51
49	0.14302521	93.23
50	0.14570931	93.28
