epoch	hours	top1Accuracy
1	0.01530835	37.19
2	0.01650563	61.01
3	0.01767525	67.60
4	0.01883534	65.42
5	0.02003140	71.84
6	0.02120799	69.28
7	0.02236959	72.63
8	0.02357810	75.72
9	0.02474655	73.55
10	0.02590930	72.67
11	0.02711574	69.85
12	0.02828422	71.75
13	0.02944805	76.74
14	0.03063560	72.12
15	0.03180084	64.97
16	0.03297063	62.58
17	0.03417728	76.91
18	0.03534556	61.82
19	0.03654273	71.09
20	0.03775791	71.71
21	0.03892845	66.99
22	0.04009773	54.50
23	0.04129414	46.76
24	0.04246055	61.96
25	0.04362964	67.17
26	0.04482566	58.13
27	0.04599207	45.77
28	0.04719512	62.04
29	0.04836201	48.08
30	0.04952929	45.58
31	0.05076406	37.76
32	0.05192963	35.63
33	0.05309598	53.49
34	0.05426975	50.06
35	0.05543720	52.43
36	0.05660577	47.69
37	0.05781787	43.43
38	0.05898654	40.67
39	0.06015376	36.81
40	0.06132566	34.46
41	0.06249228	31.34
42	0.06365798	30.85
43	0.06482306	30.83
44	0.06598754	28.12
45	0.06715636	28.08
46	0.06831886	27.69
47	0.06948123	27.92
48	0.07064674	27.78
49	0.07180666	27.94
50	0.07296485	26.17
51	0.07412737	25.43
52	0.07528558	24.22
53	0.07644512	23.77
54	0.07760812	23.60
55	0.07879907	22.51
56	0.08001013	21.20
57	0.08117076	20.02
58	0.08232932	18.97
59	0.08349241	17.86
60	0.08464337	16.86
61	0.08579428	15.94
62	0.08696786	15.07
63	0.08811763	14.06
64	0.08926776	13.61
65	0.09045987	13.22
66	0.09160795	13.02
67	0.09275590	12.59
68	0.09392505	12.22
69	0.09506915	12.07
70	0.09621419	11.71
71	0.09740708	11.18
72	0.09855215	10.74
73	0.09973829	10.73
74	0.10092195	11.14
75	0.10206341	11.72
76	0.10321792	12.73
77	0.10439740	13.01
78	0.10553591	12.49
79	0.10668523	10.89
80	0.10785816	10.09
81	0.10899530	10.00
82	0.11014287	10.00
83	0.11131100	10.00
84	0.11244639	10.00
85	0.11358727	10.00
86	0.11476456	10.00
87	0.11590470	10.00
88	0.11704307	10.00
89	0.11820861	10.00
90	0.11934743	10.00
91	0.12048719	10.00
92	0.12170670	10.00
93	0.12284411	10.00
94	0.12398286	10.00
95	0.12517097	10.00
96	0.12630891	10.00
97	0.12744126	10.00
98	0.12862445	10.00
99	0.12976292	10.00
100	0.13090020	10.00
