epoch	hours	top1Accuracy
1	0.00539411	26.05
2	0.00658120	32.17
3	0.00775860	38.44
4	0.00892384	40.98
5	0.01009030	44.05
6	0.01126455	46.24
7	0.01243545	47.50
8	0.01360512	50.73
9	0.01478570	50.63
10	0.01595956	50.49
11	0.01712995	53.54
12	0.01831059	53.66
13	0.01948718	54.13
14	0.02066468	53.85
15	0.02183830	54.79
16	0.02301833	55.62
17	0.02421075	55.50
18	0.02538587	54.86
19	0.02658364	56.79
20	0.02776356	56.20
21	0.02893722	56.60
22	0.03011181	57.57
23	0.03129359	57.85
24	0.03255087	58.13
25	0.03372964	56.69
26	0.03492448	57.79
27	0.03609981	58.67
28	0.03728046	58.37
29	0.03846047	58.35
30	0.03963792	57.67
31	0.04083794	58.18
32	0.04201675	58.82
33	0.04319269	58.18
34	0.04445703	59.31
35	0.04563515	57.89
36	0.04681391	59.40
37	0.04803349	59.36
38	0.04920936	59.61
39	0.05038430	59.49
40	0.05157038	59.82
41	0.05274773	59.40
42	0.05392311	59.29
43	0.05509666	59.85
44	0.05627367	59.50
45	0.05745798	59.36
46	0.05863572	60.14
47	0.05981132	59.89
48	0.06099302	59.77
49	0.06216939	60.04
50	0.06334412	60.08
51	0.06452832	60.74
52	0.06570194	60.51
53	0.06687675	60.57
54	0.06806224	60.47
55	0.06927116	60.68
56	0.07045076	61.10
57	0.07162680	61.21
58	0.07280488	61.19
59	0.07398829	61.32
60	0.07516133	61.43
