epoch	hours	top1Accuracy
1	0.00527215	29.57
2	0.00643718	41.60
3	0.00761866	44.08
4	0.00878633	45.94
5	0.00995505	48.86
6	0.01112867	51.93
7	0.01233971	51.30
8	0.01351292	51.91
9	0.01469799	53.26
10	0.01587245	54.76
11	0.01704758	55.60
12	0.01823016	54.38
13	0.01940612	55.27
14	0.02058242	53.30
15	0.02175756	54.65
16	0.02294134	54.69
17	0.02412428	53.45
18	0.02529942	54.91
19	0.02648123	54.82
20	0.02765923	54.55
21	0.02883545	55.01
22	0.03001181	55.13
23	0.03119712	55.32
24	0.03237451	54.59
25	0.03357023	54.49
26	0.03475912	54.97
27	0.03593931	54.85
28	0.03711674	54.73
29	0.03829626	54.61
30	0.03947424	54.76
31	0.04065900	53.65
32	0.04183409	55.08
33	0.04301305	54.27
34	0.04419677	54.71
35	0.04537268	54.66
36	0.04655030	55.38
37	0.04773324	54.89
38	0.04890826	54.98
39	0.05008286	54.63
40	0.05126719	54.97
