epoch	hours	top1Accuracy
1	0.00449443	31.22
2	0.00718050	39.47
3	0.01039820	10.01
4	0.01308514	50.37
5	0.01577573	38.26
6	0.01898131	46.68
7	0.02167223	43.42
8	0.02490814	9.97
9	0.02759282	27.91
10	0.03028345	18.85
11	0.03349297	43.59
12	0.03616350	20.91
13	0.03937103	18.46
14	0.04204894	27.51
15	0.04472467	19.78
16	0.04792698	13.91
17	0.05060180	23.55
18	0.05378780	22.11
19	0.05645968	28.69
20	0.05913198	24.16
21	0.06228090	34.24
22	0.06495018	13.17
23	0.06813646	38.98
24	0.07080125	18.37
25	0.07346605	42.26
26	0.07658416	46.48
27	0.07924452	55.79
28	0.08241164	39.82
29	0.08507045	49.90
30	0.08772875	44.84
31	0.09089361	27.25
32	0.09355159	51.99
33	0.09674173	34.40
34	0.09939995	38.72
35	0.10205491	50.83
36	0.10521914	57.94
37	0.10787593	53.55
38	0.11106041	40.49
39	0.11370241	49.81
40	0.11634691	63.84
41	0.11954770	63.31
42	0.12218983	64.82
43	0.12536064	71.48
44	0.12801064	76.80
45	0.13066035	76.28
46	0.13384207	82.60
47	0.13649192	83.97
48	0.13962549	84.38
49	0.14227277	88.82
50	0.14491911	89.59
