epoch	hours	top1Accuracy
1	0.00504524	34.22
2	0.00622561	44.05
3	0.00741711	50.51
4	0.00861752	57.21
5	0.00979566	59.47
6	0.01098349	60.82
7	0.01216694	61.80
8	0.01334873	64.61
9	0.01454324	67.58
10	0.01572431	69.15
11	0.01690506	64.45
12	0.01809790	64.38
13	0.01928682	64.24
14	0.02046875	65.14
15	0.02165273	60.23
16	0.02283516	66.84
17	0.02402670	68.84
18	0.02521537	68.50
19	0.02640268	69.29
20	0.02759476	65.84
21	0.02878436	69.25
22	0.03002714	69.85
23	0.03122039	69.51
24	0.03241204	64.72
25	0.03360279	70.03
26	0.03479607	63.74
27	0.03598408	69.65
28	0.03717251	67.50
29	0.03836478	70.64
30	0.03955033	68.91
31	0.04074707	70.13
32	0.04193604	70.90
33	0.04312580	70.39
34	0.04431903	72.21
35	0.04550728	72.33
36	0.04669540	71.74
37	0.04789479	72.74
38	0.04908227	72.66
39	0.05027268	73.10
40	0.05149773	73.82
