epoch	hours	top1Accuracy
1	0.00656790	10.00
2	0.01174246	13.87
3	0.01739946	10.19
4	0.02270148	10.80
5	0.02793362	10.70
6	0.03332035	10.48
7	0.03909468	17.05
8	0.04433808	13.13
9	0.04966396	21.81
10	0.05522900	22.88
11	0.06048041	26.97
12	0.06597726	23.61
13	0.07119055	13.56
14	0.07647153	32.94
15	0.08228983	24.68
16	0.08749742	24.95
17	0.09273034	22.67
18	0.09858573	31.70
19	0.10380622	33.27
20	0.10901989	41.50
21	0.11448313	44.29
22	0.12012875	48.17
23	0.12538266	46.37
24	0.13078275	54.26
25	0.13650212	57.37
