epoch	hours	top1Accuracy
1	0.00672638	10.61
2	0.01141088	10.00
3	0.01784634	14.18
4	0.02714434	10.00
5	0.03643130	10.00
6	0.04674277	12.99
7	0.05536315	10.26
8	0.06538691	10.03
9	0.07470564	11.44
10	0.08432159	10.38
11	0.09367492	19.17
12	0.10287399	13.64
13	0.11278982	19.53
14	0.12247043	13.84
15	0.13081496	20.17
16	0.14074717	16.71
17	0.15000278	17.75
18	0.16009288	22.69
19	0.16919039	12.35
20	0.17839616	21.68
21	0.18839579	23.97
22	0.19723852	29.06
23	0.20725395	28.86
24	0.21644820	27.31
25	0.22559912	32.07
