epoch	hours	top1Accuracy
1	0.00502173	35.65
2	0.00919414	50.17
3	0.01340294	55.66
4	0.01755640	61.03
5	0.02169868	66.53
6	0.02578155	72.73
7	0.03026637	73.43
8	0.03451193	68.94
9	0.03880334	70.43
10	0.04351468	69.28
11	0.04793680	67.91
12	0.05231159	77.06
13	0.05638065	70.71
14	0.06098188	76.71
15	0.06506275	76.42
16	0.06945530	73.12
17	0.07371405	75.78
18	0.07788098	78.82
19	0.08239300	63.68
20	0.08626582	79.16
21	0.09042843	79.55
22	0.09457746	81.59
23	0.09842093	77.34
24	0.10246177	80.33
25	0.10654884	77.39
26	0.11093646	76.12
27	0.11539430	80.06
28	0.11951938	79.26
29	0.12365953	80.89
30	0.12807237	79.68
31	0.13228033	82.03
32	0.13647631	71.70
33	0.14079205	82.87
34	0.14476732	79.30
35	0.14889842	83.26
36	0.15295773	82.95
37	0.15716042	74.22
38	0.16134175	84.57
39	0.16543650	82.77
40	0.16976154	82.67
41	0.17372645	85.93
42	0.17779853	84.90
43	0.18206451	83.31
44	0.18613334	83.76
45	0.19011545	84.62
46	0.19419893	84.82
47	0.19809202	85.95
48	0.20209974	85.01
49	0.20611586	87.07
50	0.21006402	82.57
51	0.21401153	87.91
52	0.21798518	87.82
53	0.22230208	88.19
54	0.22653136	88.75
55	0.23060090	88.08
56	0.23465894	88.56
57	0.23916191	89.89
58	0.24317884	90.70
59	0.24714517	91.04
60	0.25122817	91.38
