epoch	hours	top1Accuracy
1	0.00203634	39.17
2	0.00337446	55.91
3	0.00471276	62.85
4	0.00605323	66.41
5	0.00739186	72.77
6	0.00873109	76.89
7	0.01007152	78.68
8	0.01141224	73.75
9	0.01275473	76.61
10	0.01409742	80.27
11	0.01543833	80.60
12	0.01678034	79.01
13	0.01812431	82.42
14	0.01946791	81.94
15	0.02081133	76.30
16	0.02215664	79.79
17	0.02350271	82.76
18	0.02484794	80.16
19	0.02619313	84.32
20	0.02753951	83.46
21	0.02888741	82.68
22	0.03023501	81.58
23	0.03158277	83.48
24	0.03293013	76.82
25	0.03427888	83.61
26	0.03562698	78.37
27	0.03697558	82.39
28	0.03832405	81.09
29	0.03967200	82.83
30	0.04102073	82.87
31	0.04237002	78.70
32	0.04371938	85.34
33	0.04506847	76.98
34	0.04641730	80.29
35	0.04776631	84.06
36	0.04911469	85.31
37	0.05046475	84.40
38	0.05181394	80.82
39	0.05316278	81.53
40	0.05451140	82.52
41	0.05586013	74.11
42	0.05721202	85.14
43	0.05856301	79.93
44	0.05991151	75.00
45	0.06126149	79.75
46	0.06261094	76.19
47	0.06396047	76.26
48	0.06530980	80.33
49	0.06665904	75.63
50	0.06800842	78.70
51	0.06935766	71.25
52	0.07070624	51.93
53	0.07205521	66.21
54	0.07340493	79.11
55	0.07475516	76.37
56	0.07610344	57.60
57	0.07745172	81.16
58	0.07880100	78.31
59	0.08014964	76.93
60	0.08149760	83.05
61	0.08284596	82.92
62	0.08419379	83.06
63	0.08554151	79.98
64	0.08688979	82.01
65	0.08823768	83.92
66	0.08958572	83.46
67	0.09093453	85.12
68	0.09228258	78.29
69	0.09363102	83.60
70	0.09497935	68.36
71	0.09632817	87.06
72	0.09767646	86.23
73	0.09902533	85.60
74	0.10037453	84.91
75	0.10172310	87.53
76	0.10307427	86.37
77	0.10442218	87.12
78	0.10576991	87.32
79	0.10711726	87.44
80	0.10846520	87.18
81	0.10981274	86.57
82	0.11116054	87.45
83	0.11250712	87.86
84	0.11385258	88.15
85	0.11519909	88.55
86	0.11654548	88.09
87	0.11789099	87.76
88	0.11923622	87.15
89	0.12057956	88.99
90	0.12192262	89.54
91	0.12326678	88.72
92	0.12460962	89.98
93	0.12595690	90.12
94	0.12729923	90.21
95	0.12864152	90.69
96	0.12998271	90.11
97	0.13132382	90.82
98	0.13266473	91.25
99	0.13400544	91.21
100	0.13534755	91.18
