epoch	hours	top1Accuracy
1	0.00343130	19.32
2	0.00612471	31.40
3	0.00881656	33.54
4	0.01150599	44.43
5	0.01420630	36.30
6	0.01690252	42.85
7	0.01959699	47.96
8	0.02229078	49.41
9	0.02498636	49.14
10	0.02768046	50.37
11	0.03040841	44.86
12	0.03310460	52.58
13	0.03580115	45.46
14	0.03849828	51.50
15	0.04119609	44.58
16	0.04389724	43.83
17	0.04659828	40.39
18	0.04929764	45.80
19	0.05199816	46.03
20	0.05469895	45.23
21	0.05743134	44.43
22	0.06013152	44.72
23	0.06283052	47.37
24	0.06552912	49.25
25	0.06822856	51.10
26	0.07092895	53.94
27	0.07363276	57.53
28	0.07634445	55.55
29	0.07904602	58.22
30	0.08174485	56.70
31	0.08447652	60.73
32	0.08717596	60.34
33	0.08987837	60.46
34	0.09257639	62.03
35	0.09527913	60.47
36	0.09797959	60.18
37	0.10068472	59.49
38	0.10338428	61.59
39	0.10608260	59.19
40	0.10878310	60.75
41	0.11151316	58.57
42	0.11421297	62.92
43	0.11691074	59.87
44	0.11961107	64.08
45	0.12230830	61.60
46	0.12500680	64.23
47	0.12770344	62.72
48	0.13040113	66.03
49	0.13309886	65.70
50	0.13579623	70.00
