epoch	hours	top1Accuracy
1	0.00443083	21.09
2	0.00711217	22.97
3	0.01043334	25.27
4	0.01311874	11.74
5	0.01580449	16.66
6	0.01901743	23.86
7	0.02169906	16.59
8	0.02486875	10.04
9	0.02756473	26.63
10	0.03026400	26.13
11	0.03350431	33.32
12	0.03618894	42.42
13	0.03940130	39.14
14	0.04209780	38.49
15	0.04479370	32.92
16	0.04799948	50.91
17	0.05069679	44.77
18	0.05403307	22.90
19	0.05672646	37.89
20	0.05941729	48.26
21	0.06258337	35.49
22	0.06528375	55.86
23	0.06851404	42.08
24	0.07120868	59.54
25	0.07390471	56.17
26	0.07709183	63.58
27	0.07979372	72.11
28	0.08302288	68.21
29	0.08570794	60.38
30	0.08839340	59.92
31	0.09160117	64.09
32	0.09430037	78.54
33	0.09759219	71.16
34	0.10029052	76.90
35	0.10298718	72.82
36	0.10616565	78.15
37	0.10885925	82.85
38	0.11206204	80.72
39	0.11475617	84.17
40	0.11745236	79.19
41	0.12064102	86.49
42	0.12333742	85.71
43	0.12666868	86.79
44	0.12935571	86.40
45	0.13204241	87.73
46	0.13532406	88.73
47	0.13801109	88.89
48	0.14122455	88.41
49	0.14391765	89.98
50	0.14660883	90.09
