epoch	hours	top1Accuracy
1	0.00204533	24.39
2	0.00338808	33.08
3	0.00473344	40.58
4	0.00607750	45.63
5	0.00742233	51.01
6	0.00876688	54.48
7	0.01011345	59.29
8	0.01146083	59.54
9	0.01280801	62.13
10	0.01415696	64.66
11	0.01550498	65.81
12	0.01685726	65.88
13	0.01820663	66.42
14	0.01955624	67.77
15	0.02090403	67.02
16	0.02225236	69.67
17	0.02360086	69.39
18	0.02494965	69.49
19	0.02629799	69.70
20	0.02764602	68.50
21	0.02899464	71.49
22	0.03034375	71.14
23	0.03169440	69.74
24	0.03304336	72.53
25	0.03439253	71.26
26	0.03574103	71.48
27	0.03709012	73.14
28	0.03843885	72.84
29	0.03978788	72.16
30	0.04113555	73.37
31	0.04248406	73.11
32	0.04383293	73.39
33	0.04518093	73.60
34	0.04653037	73.55
35	0.04787844	71.78
36	0.04922660	73.43
37	0.05057560	74.07
38	0.05192361	74.13
39	0.05327151	73.45
40	0.05461936	73.71
41	0.05596717	74.40
42	0.05731506	74.60
43	0.05866408	74.44
44	0.06001333	74.81
45	0.06136184	73.50
46	0.06270986	74.76
47	0.06405896	74.80
48	0.06540742	74.61
49	0.06675481	75.32
50	0.06810209	75.54
51	0.06944947	75.37
52	0.07079662	75.11
53	0.07214451	75.51
54	0.07349244	74.85
55	0.07483990	75.22
56	0.07618783	75.43
57	0.07753706	74.77
58	0.07888546	74.72
59	0.08023429	75.28
60	0.08158138	75.20
61	0.08292872	74.15
62	0.08427640	75.03
63	0.08562345	75.56
64	0.08697125	75.45
65	0.08831925	76.23
66	0.08966694	75.57
67	0.09101437	74.85
68	0.09236130	76.08
69	0.09370787	75.54
70	0.09505466	75.87
71	0.09640156	75.84
72	0.09774859	75.96
73	0.09909539	76.14
74	0.10044410	75.76
75	0.10179092	75.20
76	0.10313853	76.11
77	0.10448642	76.13
78	0.10583387	76.14
79	0.10718092	75.99
80	0.10852875	76.22
81	0.10987572	76.20
82	0.11122366	76.08
83	0.11257066	76.11
84	0.11391739	76.07
85	0.11526523	76.00
86	0.11661268	76.05
87	0.11795940	76.21
88	0.11930705	76.36
89	0.12065445	76.07
90	0.12200210	76.34
91	0.12334979	76.42
92	0.12469779	76.19
93	0.12604621	75.99
94	0.12739266	76.12
95	0.12873943	76.12
96	0.13008625	76.14
97	0.13143304	76.43
98	0.13278051	76.39
99	0.13412828	76.28
100	0.13547546	76.33
