epoch	hours	top1Accuracy
1	0.00443296	16.64
2	0.00762339	13.20
3	0.01082190	20.58
4	0.01402509	20.35
5	0.01722958	31.54
6	0.02045840	31.18
7	0.02377247	29.86
8	0.02697698	26.79
9	0.03017753	38.77
10	0.03337999	46.78
11	0.03661781	50.99
12	0.03983974	53.69
13	0.04302658	52.44
14	0.04624125	56.25
15	0.04945812	63.56
16	0.05267453	65.33
17	0.05596909	59.82
18	0.05917554	61.31
19	0.06237154	64.60
20	0.06558974	73.60
21	0.06877905	71.31
22	0.07196483	78.32
23	0.07518139	76.72
24	0.07836958	71.42
25	0.08157738	72.51
26	0.08475321	76.50
27	0.08790489	72.43
28	0.09113507	80.41
29	0.09431437	83.61
30	0.09747473	79.66
31	0.10067303	84.10
32	0.10388271	82.16
33	0.10709387	84.64
34	0.11028883	79.83
35	0.11349835	86.47
36	0.11669354	85.90
37	0.11988648	85.82
38	0.12308593	87.03
39	0.12629712	86.67
40	0.12950557	87.19
41	0.13271284	87.38
42	0.13584900	87.69
43	0.13904290	88.22
44	0.14218755	88.55
45	0.14537596	88.92
46	0.14856761	89.09
47	0.15172551	88.92
48	0.15485725	89.24
49	0.15802755	89.43
50	0.16122384	89.57
