epoch	hours	top1Accuracy
1	0.00441537	25.74
2	0.00709077	17.83
3	0.00976860	18.02
4	0.01245032	35.93
5	0.01513529	44.44
6	0.01782302	35.26
7	0.02051029	44.49
8	0.02319763	33.11
9	0.02588497	40.67
10	0.02857392	30.54
11	0.03176869	60.74
12	0.03447031	15.94
13	0.03717004	50.59
14	0.03986687	43.41
15	0.04256500	47.32
16	0.04526412	51.30
17	0.04796473	39.03
18	0.05066329	35.60
19	0.05336427	47.09
20	0.05606482	32.55
21	0.05928289	71.84
22	0.06198077	48.67
23	0.06467853	37.92
24	0.06737643	36.36
25	0.07007448	52.13
26	0.07277298	45.35
27	0.07547226	45.37
28	0.07817121	36.50
29	0.08087000	55.39
30	0.08357047	39.35
31	0.08679004	75.09
32	0.08947264	37.75
33	0.09215723	60.33
34	0.09484258	57.26
35	0.09752815	59.65
36	0.10021470	51.83
37	0.10290205	58.34
38	0.10558963	63.89
39	0.10827822	61.88
40	0.11096486	62.71
41	0.11422638	80.08
42	0.11691496	69.30
43	0.11960252	71.76
44	0.12229048	66.62
45	0.12497978	72.84
46	0.12766788	70.54
47	0.13036604	77.39
48	0.13305590	77.04
49	0.13574683	81.14
50	0.13844016	87.24
