epoch	hours	top1Accuracy
1	0.00258928	35.00
2	0.00459804	45.47
3	0.00685996	46.64
4	0.00890394	45.46
5	0.01087257	52.57
6	0.01291630	55.59
7	0.01491929	60.46
8	0.01694228	58.32
9	0.01896275	56.63
10	0.02095485	59.57
11	0.02293798	41.52
12	0.02498161	59.80
13	0.02694461	66.34
14	0.02892767	63.94
15	0.03090474	67.48
16	0.03286514	56.39
17	0.03483740	61.02
18	0.03693172	66.53
19	0.03891568	65.22
20	0.04083491	69.16
21	0.04287663	69.01
22	0.04485735	68.82
23	0.04686611	72.67
24	0.04896109	65.93
25	0.05118074	67.19
26	0.05317365	66.64
27	0.05514064	66.88
28	0.05720245	64.82
29	0.05938708	66.10
30	0.06143482	63.36
31	0.06344456	60.09
32	0.06543418	66.26
33	0.06741720	69.48
34	0.06941001	72.69
35	0.07141766	73.63
36	0.07350991	73.31
37	0.07562500	65.72
38	0.07764133	69.06
39	0.07967673	72.62
40	0.08178851	74.59
41	0.08376555	73.34
42	0.08582113	73.20
43	0.08783378	72.71
44	0.09000283	72.40
45	0.09210392	72.46
46	0.09408813	74.25
47	0.09615983	69.66
48	0.09826435	71.69
49	0.10020767	74.25
50	0.10205486	71.95
51	0.10412106	71.61
52	0.10616932	73.06
53	0.10816102	79.10
54	0.11021042	76.85
55	0.11223785	65.92
56	0.11433340	75.33
57	0.11629602	74.50
58	0.11824341	73.10
59	0.12020118	71.61
60	0.12223720	74.45
61	0.12433685	71.81
62	0.12639365	78.10
63	0.12846780	79.27
64	0.13046119	74.89
65	0.13262359	79.61
66	0.13466465	78.32
67	0.13670087	80.39
68	0.13871736	80.04
69	0.14069211	79.77
70	0.14273875	79.26
71	0.14475265	78.74
72	0.14684931	72.90
73	0.14885727	80.56
74	0.15083549	75.85
75	0.15285300	73.73
76	0.15482742	81.46
77	0.15685551	81.51
78	0.15884281	73.70
79	0.16087938	76.52
80	0.16292335	80.83
81	0.16498173	77.61
82	0.16705522	81.60
83	0.16913078	79.89
84	0.17114544	82.32
85	0.17318077	81.03
86	0.17514282	80.72
87	0.17717976	81.64
88	0.17915843	81.57
89	0.18124100	84.44
90	0.18333524	83.14
91	0.18552913	85.00
92	0.18764644	83.99
93	0.18961409	85.13
94	0.19179913	85.76
95	0.19377205	85.60
96	0.19594737	85.65
97	0.19808632	84.81
98	0.20006986	86.09
99	0.20214538	87.33
100	0.20433203	87.21
