epoch	hours	top1Accuracy
1	0.00455870	22.46
2	0.00723656	30.79
3	0.01056849	16.18
4	0.01324837	41.42
5	0.01593830	43.12
6	0.01917922	37.42
7	0.02187744	27.87
8	0.02509249	10.65
9	0.02777276	13.23
10	0.03046078	14.94
11	0.03382006	23.97
12	0.03649502	20.56
13	0.03972152	23.60
14	0.04239550	17.24
15	0.04506754	31.12
16	0.04823442	26.50
17	0.05090281	21.54
18	0.05411400	11.86
19	0.05677968	31.33
20	0.05944605	41.94
21	0.06265730	20.56
22	0.06532696	36.49
23	0.06854856	21.61
24	0.07121150	25.44
25	0.07387389	24.53
26	0.07705919	33.50
27	0.07972046	44.90
28	0.08284997	38.44
29	0.08550944	41.52
30	0.08817119	41.88
31	0.09134727	45.46
32	0.09400748	50.12
33	0.09721219	29.03
34	0.09986970	37.56
35	0.10252954	26.81
36	0.10572407	22.69
37	0.10839053	44.28
38	0.11157597	22.49
39	0.11423305	25.84
40	0.11689218	51.30
41	0.12010185	52.13
42	0.12275845	62.94
43	0.12593038	34.04
44	0.12858556	67.38
45	0.13124153	66.80
46	0.13444972	75.45
47	0.13710748	80.77
48	0.14030047	78.42
49	0.14295384	84.89
50	0.14560719	85.10
