epoch	hours	top1Accuracy
1	0.00662955	10.00
2	0.01146898	10.63
3	0.01665770	10.25
4	0.02149706	10.00
5	0.02620497	10.00
6	0.03142803	12.44
7	0.03626824	10.61
8	0.04163895	11.42
9	0.04635555	14.57
10	0.05112302	17.35
11	0.05678391	19.28
12	0.06148866	19.57
13	0.06678929	19.05
14	0.07171679	23.76
15	0.07645258	20.38
16	0.08165112	27.27
17	0.08653453	21.13
18	0.09198251	26.91
19	0.09668883	29.81
20	0.10142288	29.18
21	0.10709358	32.99
22	0.11180246	34.41
23	0.11714924	34.53
24	0.12213107	35.33
25	0.12689626	35.82
