epoch	hours	top1Accuracy
1	0.00500110	25.92
2	0.00905232	33.04
3	0.01319298	38.49
4	0.01733810	43.09
5	0.02142606	45.16
6	0.02542021	49.31
7	0.02945387	49.89
8	0.03374606	48.80
9	0.03824720	46.81
10	0.04242217	49.36
11	0.04664635	52.12
12	0.05079687	48.27
13	0.05491383	53.09
14	0.05910850	53.60
15	0.06361029	52.90
16	0.06784754	53.62
17	0.07200570	54.77
18	0.07622301	54.32
19	0.08056539	54.32
20	0.08477991	53.28
21	0.08878601	54.04
22	0.09306484	55.49
23	0.09705239	53.60
24	0.10116363	54.64
25	0.10524306	54.58
26	0.10924487	55.39
27	0.11371992	55.85
28	0.11787708	55.13
29	0.12228336	55.46
30	0.12625218	55.61
31	0.13038938	56.73
32	0.13469583	54.87
33	0.13867328	56.74
34	0.14281970	55.85
35	0.14684743	47.56
36	0.15116880	56.17
37	0.15513118	56.38
38	0.15926280	55.69
39	0.16339295	58.41
40	0.16767763	54.51
41	0.17169900	57.93
42	0.17586493	57.89
43	0.18012227	54.94
44	0.18423921	58.17
45	0.18832233	56.42
46	0.19250416	57.04
47	0.19669313	58.99
48	0.20082895	56.29
49	0.20486621	57.98
50	0.20908240	54.89
51	0.21319518	55.59
52	0.21742024	56.56
53	0.22156480	58.64
54	0.22559373	58.89
55	0.22975581	58.33
56	0.23386968	56.38
57	0.23794448	57.91
58	0.24205520	58.69
59	0.24624433	57.98
60	0.25067206	58.79
