epoch	hours	top1Accuracy
1	0.00682794	25.32
2	0.01169539	8.89
3	0.01641374	9.99
4	0.02114921	10.28
5	0.02587341	10.00
6	0.03059894	10.00
7	0.03538044	10.00
8	0.04037785	10.00
9	0.04510343	10.17
10	0.04981996	10.00
11	0.05509126	10.06
12	0.05978444	10.00
13	0.06451497	10.71
14	0.06947134	6.68
15	0.07414398	10.00
16	0.07882240	10.59
17	0.08350081	13.50
18	0.08817844	9.96
19	0.09296027	9.96
20	0.09779852	15.45
21	0.10303839	15.51
22	0.10770485	10.00
23	0.11275278	9.06
24	0.11741459	10.23
25	0.12207447	8.79
