epoch	hours	top1Accuracy
1	0.01175189	28.42
2	0.02067515	11.70
3	0.02930846	10.00
4	0.03828556	10.00
5	0.04704042	10.00
6	0.05602786	10.00
7	0.06549483	10.00
8	0.07443447	10.00
9	0.08316026	10.00
10	0.08965019	10.00
11	0.09829447	10.00
12	0.10282893	10.00
13	0.10736622	10.00
14	0.11192646	10.00
15	0.11648266	10.00
16	0.12102040	10.00
17	0.12558021	10.00
18	0.13011710	10.00
19	0.13465835	10.00
20	0.13921499	10.00
21	0.14463045	10.00
22	0.14917220	10.00
23	0.15371571	10.00
24	0.15835685	10.00
25	0.16289182	10.00
