epoch	hours	top1Accuracy
1	0.00477396	35.53
2	0.00885559	53.29
3	0.01346790	61.46
4	0.01807805	64.90
5	0.02254118	72.65
6	0.02692748	71.91
7	0.03122762	78.13
8	0.03568872	78.42
9	0.04007296	75.38
10	0.04454500	81.04
11	0.04892506	84.75
12	0.05345080	84.10
13	0.05767203	82.57
14	0.06203564	83.39
15	0.06627921	85.37
16	0.07039518	86.65
17	0.07482854	86.14
18	0.07892819	87.44
19	0.08316307	85.50
20	0.08772006	88.86
21	0.09217300	87.99
22	0.09664880	87.16
23	0.10095112	85.32
24	0.10509752	88.82
25	0.10933641	85.36
26	0.11372044	88.82
27	0.11801847	88.43
28	0.12212941	88.63
29	0.12669943	88.60
30	0.13119918	89.12
31	0.13555174	88.78
32	0.14001382	88.39
33	0.14451251	88.21
34	0.14899030	89.45
35	0.15347164	89.28
36	0.15801583	87.79
37	0.16263511	88.20
38	0.16679521	89.05
39	0.17102142	88.87
40	0.17528910	90.13
41	0.17963754	87.53
42	0.18415808	90.53
43	0.18864424	88.48
44	0.19279464	88.25
45	0.19736540	90.27
46	0.20157984	90.27
47	0.20583520	90.25
48	0.21015031	87.84
49	0.21448405	88.97
50	0.21871565	89.12
51	0.22316493	90.48
52	0.22747372	89.97
53	0.23189554	90.04
54	0.23629580	90.75
55	0.24066584	89.82
56	0.24503471	89.85
57	0.24926834	90.33
58	0.25357407	90.43
59	0.25781511	90.54
60	0.26196073	90.66
61	0.26632308	89.62
62	0.27055222	89.35
63	0.27474281	90.72
64	0.27884635	90.95
65	0.28289463	91.27
66	0.28693864	91.20
67	0.29136991	91.06
68	0.29537094	90.70
69	0.29966608	90.32
70	0.30384484	91.40
71	0.30845566	91.19
72	0.31288288	91.55
73	0.31695666	92.00
74	0.32116621	90.72
75	0.32525665	91.63
76	0.32924635	91.47
77	0.33374594	91.52
78	0.33784440	92.07
79	0.34196130	92.17
80	0.34641854	92.60
81	0.35081327	92.65
82	0.35515098	92.12
83	0.35935550	92.06
84	0.36360727	91.99
85	0.36800634	92.68
86	0.37230953	92.27
87	0.37666671	91.95
88	0.38072458	92.50
89	0.38521339	92.59
90	0.38913155	92.46
91	0.39352103	92.71
92	0.39762995	92.69
93	0.40187469	92.74
94	0.40624663	92.87
95	0.41061805	92.96
96	0.41467496	92.96
97	0.41888502	93.00
98	0.42341217	93.10
99	0.42778028	93.13
100	0.43209824	93.11
