epoch	hours	top1Accuracy
1	0.00448999	18.94
2	0.00717834	27.25
3	0.00986823	12.83
4	0.01256260	34.04
5	0.01526130	30.39
6	0.01796336	47.51
7	0.02066384	39.45
8	0.02336589	40.95
9	0.02606945	27.30
10	0.02877208	27.27
11	0.03203196	58.14
12	0.03473663	43.09
13	0.03743821	36.95
14	0.04014272	49.15
15	0.04284651	30.01
16	0.04555044	51.92
17	0.04825449	33.76
18	0.05095754	55.95
19	0.05366151	46.36
20	0.05636638	56.15
21	0.05960112	65.45
22	0.06230342	53.23
23	0.06500382	43.06
24	0.06770274	58.55
25	0.07040190	52.25
26	0.07309897	52.12
27	0.07579925	45.18
28	0.07849961	48.16
29	0.08119902	51.39
30	0.08389872	48.27
31	0.08714793	71.06
32	0.08984471	45.45
33	0.09254015	41.97
34	0.09523866	46.62
35	0.09793574	40.99
36	0.10063241	37.14
37	0.10332920	45.59
38	0.10602424	31.36
39	0.10872124	46.70
40	0.11141723	26.69
41	0.11465691	74.58
42	0.11733797	24.40
43	0.12002060	47.68
44	0.12270490	40.84
45	0.12538929	48.83
46	0.12807390	48.48
47	0.13076899	52.73
48	0.13345746	68.86
49	0.13614372	66.31
50	0.13882894	77.53
