epoch	hours	top1Accuracy
1	0.01460362	34.90
2	0.02760592	45.00
3	0.04070169	49.96
4	0.05430378	55.09
5	0.06779373	43.30
6	0.08231033	53.64
7	0.09540314	55.26
8	0.10961756	51.69
9	0.12290396	48.21
10	0.13723083	50.47
11	0.15096552	53.63
12	0.16403282	50.98
13	0.17778761	57.38
14	0.19135451	57.56
15	0.20443602	64.97
16	0.21778462	62.81
17	0.23174376	58.04
18	0.24540173	58.64
19	0.25863069	56.83
20	0.27253314	58.02
21	0.28560178	71.32
22	0.29842746	59.44
23	0.31214161	64.72
24	0.32567947	68.36
25	0.33941045	68.25
26	0.35204019	65.63
27	0.36562720	71.22
28	0.37948175	70.56
29	0.39289101	74.08
30	0.40672908	68.26
31	0.42084100	68.17
32	0.43402793	71.69
33	0.44695007	73.32
34	0.46017014	78.19
35	0.47381473	77.08
36	0.48761191	75.68
37	0.50076636	78.89
38	0.51466672	78.05
39	0.52790948	81.21
40	0.54088514	82.01
