epoch	hours	top1Accuracy
1	0.00202614	30.44
2	0.00336220	40.48
3	0.00469995	52.16
4	0.00603958	59.98
5	0.00737966	62.16
6	0.00872037	66.92
7	0.01005975	70.28
8	0.01140006	73.95
9	0.01274166	74.45
10	0.01408299	76.46
11	0.01542590	77.69
12	0.01676988	78.04
13	0.01811141	79.69
14	0.01945450	78.25
15	0.02079760	77.88
16	0.02214094	80.03
17	0.02348492	81.23
18	0.02482798	80.35
19	0.02617384	82.08
20	0.02751837	81.24
21	0.02886299	82.35
22	0.03020775	82.38
23	0.03155447	81.06
24	0.03290137	83.22
25	0.03424699	83.29
26	0.03559343	78.94
27	0.03694034	83.07
28	0.03828532	84.36
29	0.03963000	83.38
30	0.04097543	82.27
31	0.04232046	81.79
32	0.04366438	84.61
33	0.04500973	83.92
34	0.04635754	85.11
35	0.04770301	85.49
36	0.04904986	82.60
37	0.05039843	85.48
38	0.05174471	84.94
39	0.05309026	83.64
40	0.05443726	84.60
41	0.05578358	86.23
42	0.05713038	85.06
43	0.05847698	85.40
44	0.05982277	83.39
45	0.06117031	84.85
46	0.06251764	85.81
47	0.06386396	83.52
48	0.06521108	86.42
49	0.06655855	86.48
50	0.06790593	86.73
51	0.06925311	84.59
52	0.07060131	85.70
53	0.07194912	86.08
54	0.07329757	85.13
55	0.07464532	86.15
56	0.07599281	86.23
57	0.07734115	86.17
58	0.07869043	86.70
59	0.08004077	86.06
60	0.08138951	85.42
61	0.08273829	85.26
62	0.08409012	86.50
63	0.08543949	86.62
64	0.08678819	86.59
65	0.08813668	86.83
66	0.08948690	86.44
67	0.09083690	86.70
68	0.09218616	86.22
69	0.09353527	86.91
70	0.09488517	87.36
71	0.09623461	86.46
72	0.09758427	86.17
73	0.09893305	86.46
74	0.10028259	87.03
75	0.10163069	86.61
76	0.10297970	87.32
77	0.10432934	87.22
78	0.10567817	87.32
79	0.10702890	86.28
80	0.10837981	87.51
81	0.10973048	87.64
82	0.11107983	87.76
83	0.11242868	87.44
84	0.11377779	87.70
85	0.11512818	87.68
86	0.11647733	87.69
87	0.11782788	87.35
88	0.11917687	87.79
89	0.12052706	87.83
90	0.12187739	87.90
91	0.12322643	88.06
92	0.12457529	87.48
93	0.12592489	87.92
94	0.12727367	88.03
95	0.12862289	88.23
96	0.12997209	88.08
97	0.13132177	88.29
98	0.13267112	88.29
99	0.13402267	88.33
100	0.13537186	88.33
