epoch	hours	top1Accuracy
1	0.00203449	33.01
2	0.00340779	45.15
3	0.00478178	55.41
4	0.00616107	61.56
5	0.00753863	70.13
6	0.00891954	76.04
7	0.01029428	75.41
8	0.01167116	77.68
9	0.01304846	76.92
10	0.01442646	79.06
11	0.01580339	82.17
12	0.01718276	81.50
13	0.01856400	83.67
14	0.01994232	82.37
15	0.02132247	85.14
16	0.02270242	85.17
17	0.02408495	85.44
18	0.02546442	86.83
19	0.02684431	84.45
20	0.02822378	81.06
21	0.02960818	85.68
22	0.03098894	87.05
23	0.03237031	85.62
24	0.03375116	86.82
25	0.03513024	87.65
26	0.03650892	87.91
27	0.03788737	87.24
28	0.03926695	87.30
29	0.04064421	87.72
30	0.04202292	88.71
31	0.04340415	88.13
32	0.04478467	87.79
33	0.04616337	87.04
34	0.04754413	87.86
35	0.04892445	88.40
36	0.05030381	82.57
37	0.05169127	87.61
38	0.05307314	89.06
39	0.05445458	86.71
40	0.05583546	89.31
41	0.05721528	88.90
42	0.05859735	89.30
43	0.05998024	88.22
44	0.06136243	90.29
45	0.06274452	86.86
46	0.06412605	89.80
47	0.06550719	88.32
48	0.06688994	89.73
49	0.06827287	88.63
50	0.06965405	89.19
51	0.07103585	89.36
52	0.07242193	90.14
53	0.07380776	90.12
54	0.07519488	90.69
55	0.07658066	90.46
56	0.07796734	90.40
57	0.07935335	90.43
58	0.08073846	90.46
59	0.08212449	90.10
60	0.08351229	89.75
61	0.08489903	90.54
62	0.08628534	90.91
63	0.08766900	91.31
64	0.08905361	89.32
65	0.09043623	91.02
66	0.09181608	90.95
67	0.09319765	90.91
68	0.09458056	90.99
69	0.09596184	91.15
70	0.09734169	91.21
71	0.09872367	91.07
72	0.10010718	90.67
73	0.10148856	91.16
74	0.10286994	91.39
75	0.10425141	91.35
76	0.10563340	91.41
77	0.10701301	91.42
78	0.10839545	91.66
79	0.10978105	91.36
80	0.11116418	92.02
81	0.11254605	91.71
82	0.11392747	91.49
83	0.11530990	91.75
84	0.11669151	91.72
85	0.11807563	91.25
86	0.11945679	91.81
87	0.12083774	91.68
88	0.12221941	92.01
89	0.12360058	92.12
90	0.12498288	91.64
91	0.12636218	91.67
92	0.12774290	92.01
93	0.12912403	91.92
94	0.13050524	92.12
95	0.13188557	91.96
96	0.13326643	91.91
97	0.13464709	91.97
98	0.13602681	91.98
99	0.13741309	92.15
100	0.13879864	92.14
