epoch	hours	top1Accuracy
1	0.00445566	30.13
2	0.00768739	29.12
3	0.01090078	25.31
4	0.01411753	28.49
5	0.01734548	26.83
6	0.02055728	42.21
7	0.02371474	48.33
8	0.02692444	53.90
9	0.03019625	53.06
10	0.03344023	53.78
11	0.03667253	57.37
12	0.03990626	63.81
13	0.04315396	73.76
14	0.04637767	60.99
15	0.04959357	71.18
16	0.05284722	73.70
17	0.05606278	71.46
18	0.05929800	69.57
19	0.06254572	82.14
20	0.06577202	82.72
21	0.06895582	82.59
22	0.07216623	80.22
23	0.07538969	81.37
24	0.07860137	84.67
25	0.08183416	79.78
26	0.08506233	83.58
27	0.08827840	84.35
28	0.09149948	83.55
29	0.09471792	85.33
30	0.09794496	85.08
31	0.10111695	84.36
32	0.10439315	82.52
33	0.10761613	88.69
34	0.11081696	85.46
35	0.11403263	87.87
36	0.11724023	88.47
37	0.12043714	88.26
38	0.12363020	88.04
39	0.12686249	89.68
40	0.13006754	87.42
41	0.13337739	89.68
42	0.13659221	89.93
43	0.13983356	89.92
44	0.14306378	90.44
45	0.14630268	90.83
46	0.14956239	90.58
47	0.15277420	90.87
48	0.15598224	91.08
49	0.15920030	90.95
50	0.16241427	91.06
