epoch	hours	top1Accuracy
1	0.00204098	28.09
2	0.00338764	39.08
3	0.00473379	48.69
4	0.00607819	51.24
5	0.00742348	54.38
6	0.00877003	58.10
7	0.01011763	58.49
8	0.01146556	57.32
9	0.01281384	59.36
10	0.01416311	62.57
11	0.01551421	59.27
12	0.01690554	61.15
13	0.01825435	62.07
14	0.01960333	61.44
15	0.02095312	61.02
16	0.02230348	60.95
17	0.02365391	62.65
18	0.02500450	59.89
19	0.02635482	61.34
20	0.02770550	56.60
21	0.02905677	58.86
22	0.03040874	60.37
23	0.03176173	59.89
24	0.03311268	60.40
25	0.03446335	58.76
26	0.03581398	59.33
27	0.03716543	59.50
28	0.03851736	59.54
29	0.03986909	57.64
30	0.04122125	58.37
31	0.04257351	57.58
32	0.04392487	58.79
33	0.04527578	56.22
34	0.04662819	55.86
35	0.04797949	49.75
36	0.04933033	56.07
37	0.05068207	56.50
38	0.05203285	56.29
39	0.05338350	56.28
40	0.05473480	56.04
41	0.05608519	54.33
42	0.05743523	52.41
43	0.05878576	53.36
44	0.06013670	50.16
45	0.06148634	48.67
46	0.06283618	51.97
47	0.06418553	52.27
48	0.06553509	51.43
49	0.06688587	50.98
50	0.06823558	51.05
51	0.06958485	51.09
52	0.07093417	50.80
53	0.07228301	46.69
54	0.07363342	49.25
55	0.07498164	49.03
56	0.07632912	47.78
57	0.07767736	43.46
58	0.07902513	47.89
59	0.08037391	45.55
60	0.08172256	47.83
61	0.08307077	46.28
62	0.08441819	43.30
63	0.08576607	45.82
64	0.08711370	47.27
65	0.08846199	47.44
66	0.08980935	47.73
67	0.09115680	45.92
68	0.09250399	46.73
69	0.09385092	45.58
70	0.09519815	47.28
71	0.09654623	46.80
72	0.09789344	46.37
73	0.09924073	47.66
74	0.10058802	44.74
75	0.10193533	48.27
76	0.10328218	46.55
77	0.10462861	47.45
78	0.10597572	47.75
79	0.10732146	46.80
80	0.10866678	47.95
81	0.11001155	48.39
82	0.11135571	47.28
83	0.11269964	48.73
84	0.11404418	48.00
85	0.11538772	48.07
86	0.11672938	47.40
87	0.11807492	48.52
88	0.11941693	48.65
89	0.12075793	47.83
90	0.12209935	48.66
91	0.12343880	48.86
92	0.12477947	48.13
93	0.12612032	48.22
94	0.12745977	48.96
95	0.12879968	48.19
96	0.13013940	49.12
97	0.13147733	48.80
98	0.13281566	48.89
99	0.13415366	49.09
100	0.13549227	49.04
