epoch	hours	top1Accuracy
1	0.00342349	30.85
2	0.00611580	20.84
3	0.00880776	44.46
4	0.01150058	25.83
5	0.01420276	32.87
6	0.01689777	32.32
7	0.01958836	47.05
8	0.02227947	22.70
9	0.02497460	47.47
10	0.02766883	25.72
11	0.03039479	36.01
12	0.03308844	44.46
13	0.03578444	30.79
14	0.03847886	47.17
15	0.04117538	42.79
16	0.04387188	42.96
17	0.04656993	25.96
18	0.04926655	35.08
19	0.05196522	32.67
20	0.05466588	38.13
21	0.05739648	48.41
22	0.06009345	49.26
23	0.06278814	41.34
24	0.06548456	41.15
25	0.06818081	39.77
26	0.07087763	48.99
27	0.07357358	35.37
28	0.07627793	40.19
29	0.07897499	40.24
30	0.08167069	31.47
31	0.08439867	42.93
32	0.08709333	11.00
33	0.08978665	23.21
34	0.09247992	33.81
35	0.09517356	44.23
36	0.09786628	55.94
37	0.10056024	41.77
38	0.10325410	57.75
39	0.10594848	49.73
40	0.10864211	57.10
41	0.11136675	55.13
42	0.11405868	31.47
43	0.11674915	48.17
44	0.11944011	59.39
45	0.12213181	47.63
46	0.12481978	65.47
47	0.12750760	57.27
48	0.13019770	64.91
49	0.13288607	62.04
50	0.13557513	68.22
