epoch	hours	top1Accuracy
1	0.00503600	39.73
2	0.00918188	38.52
3	0.01331598	62.03
4	0.01750588	61.83
5	0.02162494	64.61
6	0.02579122	58.99
7	0.02996513	62.72
8	0.03412110	57.82
9	0.03826505	61.97
10	0.04267236	54.41
11	0.04704144	69.71
12	0.05141396	73.34
13	0.05590020	63.13
14	0.06011250	56.63
15	0.06434175	68.70
16	0.06846944	70.55
17	0.07253512	72.71
18	0.07677851	72.91
19	0.08089397	62.86
20	0.08516634	72.85
21	0.08946167	77.31
22	0.09385817	66.27
23	0.09799145	71.83
24	0.10211778	69.50
25	0.10631079	69.34
26	0.11057344	62.37
27	0.11482374	75.28
28	0.11902304	76.79
29	0.12319111	68.42
30	0.12733933	71.63
31	0.13153254	73.28
32	0.13590399	72.20
33	0.14012560	68.97
34	0.14429004	75.64
35	0.14837244	66.21
36	0.15287843	74.56
37	0.15705169	71.45
38	0.16122766	78.92
39	0.16542456	71.14
40	0.17006627	77.02
41	0.17452093	71.55
42	0.17867432	71.86
43	0.18284807	73.07
44	0.18701720	76.12
45	0.19118434	81.16
46	0.19537844	73.07
47	0.19972794	67.17
48	0.20428334	76.95
49	0.20852543	74.81
50	0.21309322	75.29
51	0.21744271	76.77
52	0.22162460	77.90
53	0.22604829	78.33
54	0.23050126	77.92
55	0.23492660	73.78
56	0.23925570	79.16
57	0.24375803	73.85
58	0.24803478	76.93
59	0.25226755	76.33
60	0.25659831	79.47
61	0.26106134	74.83
62	0.26546899	80.42
63	0.26986857	78.17
64	0.27429381	82.01
65	0.27839024	83.42
66	0.28315945	77.73
67	0.28765140	81.14
68	0.29208422	81.79
69	0.29622269	78.01
70	0.30051481	82.23
71	0.30460914	84.91
72	0.30869897	81.57
73	0.31286484	80.49
74	0.31706312	79.76
75	0.32142151	84.61
76	0.32555803	80.86
77	0.32993918	79.74
78	0.33407621	82.07
79	0.33835553	82.73
80	0.34252886	84.74
81	0.34698611	84.74
82	0.35122823	84.15
83	0.35542114	84.19
84	0.35988735	82.42
85	0.36399122	84.70
86	0.36818527	85.89
87	0.37240779	72.40
88	0.37651705	87.37
89	0.38057972	86.53
90	0.38487071	88.33
91	0.38917980	86.27
92	0.39319999	88.79
93	0.39737792	87.15
94	0.40145129	89.49
95	0.40578677	89.70
96	0.40982681	89.59
97	0.41425630	90.16
98	0.41832569	90.73
99	0.42269540	91.50
100	0.42689095	91.55
