epoch	hours	top1Accuracy
1	0.00500761	35.32
2	0.00925981	53.33
3	0.01388166	66.11
4	0.01811975	68.57
5	0.02226683	75.95
6	0.02642604	75.82
7	0.03065708	82.00
8	0.03519027	83.39
9	0.03937726	79.76
10	0.04371469	76.49
11	0.04799107	83.58
12	0.05243980	83.34
13	0.05664991	83.34
14	0.06102320	85.60
15	0.06550245	84.41
16	0.06982274	84.00
17	0.07406060	84.82
18	0.07821452	84.74
19	0.08236174	82.85
20	0.08657569	85.74
21	0.09094019	87.09
22	0.09498576	88.63
23	0.09916929	86.17
24	0.10324020	88.30
25	0.10727900	87.52
26	0.11148090	89.18
27	0.11547087	89.68
28	0.12000145	87.30
29	0.12429371	89.73
30	0.12851947	90.44
31	0.13286707	88.23
32	0.13706032	90.35
33	0.14141154	90.69
34	0.14568983	91.36
35	0.14990330	92.21
36	0.15434142	92.04
37	0.15856928	91.17
38	0.16280674	92.69
39	0.16686262	93.28
40	0.17116611	93.45
