epoch	hours	top1Accuracy
1	0.01135814	10.00
2	0.02184434	10.00
3	0.03124183	11.03
4	0.04091702	10.99
5	0.05066059	9.79
6	0.05942130	23.38
7	0.06485560	26.15
8	0.07016597	31.52
9	0.07554394	35.28
10	0.08081314	37.05
11	0.08608486	41.87
12	0.09136201	43.63
13	0.09670212	47.36
14	0.10205346	51.92
15	0.10730925	51.02
16	0.11253875	63.20
17	0.11777675	59.19
18	0.12307604	60.96
19	0.12850401	68.56
20	0.13374355	73.79
21	0.13899640	73.15
22	0.14431759	78.46
23	0.14983805	77.53
24	0.15520608	80.88
25	0.16044989	81.59
