epoch	hours	top1Accuracy
1	0.00342606	28.55
2	0.00615013	30.47
3	0.00887135	34.11
4	0.01159442	42.45
5	0.01432175	34.69
6	0.01705047	26.14
7	0.01978771	35.91
8	0.02252474	41.53
9	0.02526260	36.84
10	0.02799090	23.60
11	0.03071908	25.83
12	0.03345296	27.89
13	0.03618314	33.23
14	0.03891366	30.23
15	0.04165062	27.80
16	0.04438434	19.94
17	0.04711142	29.47
18	0.04983713	22.96
19	0.05256210	26.37
20	0.05528768	16.46
21	0.05801114	15.46
22	0.06073181	11.00
23	0.06345198	21.61
24	0.06617014	22.52
25	0.06888830	12.20
26	0.07160628	17.78
27	0.07432105	17.55
28	0.07703616	10.19
29	0.07974895	14.14
30	0.08246206	22.49
31	0.08517518	22.68
32	0.08788669	21.25
33	0.09059640	19.82
34	0.09330424	21.64
35	0.09601148	20.28
36	0.09872174	20.96
37	0.10142679	19.88
38	0.10412826	22.02
39	0.10683084	23.54
40	0.10953225	23.82
41	0.11223195	24.62
42	0.11493125	23.41
43	0.11762894	26.14
44	0.12032484	24.35
45	0.12301617	25.77
46	0.12571065	22.88
47	0.12840296	25.55
48	0.13109342	20.14
49	0.13378670	23.52
50	0.13647753	20.79
