epoch	hours	top1Accuracy
1	0.00524514	32.86
2	0.00946862	45.80
3	0.01362820	53.37
4	0.01767115	48.79
5	0.02169794	64.60
6	0.02591174	72.69
7	0.02987863	72.28
8	0.03401866	78.32
9	0.03845280	79.24
10	0.04254325	77.63
11	0.04699243	81.33
12	0.05145285	81.19
13	0.05507145	77.30
14	0.05920349	80.88
15	0.06332716	84.84
16	0.06733664	84.36
17	0.07151135	83.05
18	0.07591899	83.94
19	0.08006199	82.29
20	0.08433220	86.79
21	0.08872170	86.86
22	0.09279767	86.56
23	0.09701627	85.66
24	0.10133355	83.35
25	0.10570011	83.73
26	0.11009159	87.17
27	0.11432786	88.17
28	0.11838605	86.21
29	0.12237979	89.35
30	0.12655464	87.15
31	0.13073100	88.10
32	0.13520112	89.04
33	0.13943775	87.61
34	0.14373657	86.89
35	0.14836737	88.65
36	0.15258550	89.36
37	0.15689315	89.17
38	0.16095033	88.14
39	0.16520038	90.40
40	0.16930634	90.02
41	0.17341397	90.01
42	0.17798003	90.57
43	0.18215775	90.77
44	0.18627888	90.62
45	0.19075709	90.72
46	0.19481897	91.34
47	0.19930275	91.01
48	0.20339402	90.47
49	0.20782413	90.93
50	0.21221351	91.54
51	0.21626668	91.42
52	0.22040792	91.44
53	0.22470053	91.49
54	0.22920711	91.76
55	0.23326616	91.49
56	0.23777123	91.38
57	0.24181811	91.71
58	0.24607565	92.03
59	0.25016472	92.20
60	0.25430267	92.24
