epoch	hours	top1Accuracy
1	0.00351398	21.44
2	0.00620967	27.01
3	0.00894144	25.35
4	0.01163358	27.25
5	0.01432185	24.04
6	0.01704351	22.09
7	0.01973254	25.14
8	0.02245544	26.13
9	0.02514332	36.00
10	0.02783315	41.39
11	0.03055862	46.34
12	0.03325143	46.83
13	0.03598087	43.63
14	0.03867468	48.40
15	0.04136796	51.41
16	0.04409642	54.03
17	0.04679217	54.21
18	0.04952303	55.10
19	0.05221595	59.22
20	0.05490807	61.28
21	0.05763452	62.03
22	0.06032705	62.71
23	0.06305205	63.07
24	0.06574469	64.51
25	0.06843894	63.63
26	0.07116367	63.74
27	0.07385652	64.64
28	0.07658378	64.60
29	0.07927757	64.42
30	0.08197061	65.90
31	0.08469669	66.22
32	0.08739382	66.16
33	0.09013522	66.51
34	0.09288289	66.07
35	0.09558498	66.53
36	0.09831651	66.77
37	0.10101293	66.74
38	0.10374438	66.80
39	0.10644087	67.06
40	0.10913702	67.72
41	0.11186718	67.24
42	0.11456208	67.99
43	0.11729231	67.90
44	0.11998907	68.04
45	0.12268512	68.31
46	0.12541797	67.88
47	0.12811592	68.28
48	0.13084711	68.06
49	0.13354381	68.38
50	0.13623988	68.23
