epoch	hours	top1Accuracy
1	0.00506075	29.63
2	0.00966954	41.04
3	0.01410941	46.73
4	0.01850783	56.50
5	0.02286519	61.49
6	0.02710926	62.45
7	0.03129125	70.10
8	0.03548237	72.27
9	0.03989778	75.55
10	0.04410833	76.66
11	0.04878671	79.25
12	0.05301052	79.12
13	0.05746891	76.78
14	0.06199838	79.06
15	0.06628025	78.00
16	0.07072687	82.02
17	0.07503174	80.95
18	0.07949968	80.03
19	0.08402896	81.18
20	0.08841257	83.35
21	0.09272579	84.96
22	0.09701370	85.00
23	0.10128900	83.87
24	0.10570481	85.02
25	0.11011433	87.04
26	0.11457642	86.92
27	0.11869958	86.08
28	0.12322324	86.17
29	0.12770831	87.18
30	0.13222132	87.94
31	0.13657329	87.54
32	0.14084728	87.15
33	0.14496451	88.77
34	0.14928854	87.61
35	0.15360640	89.11
36	0.15772420	89.02
37	0.16221778	89.82
38	0.16648416	90.08
39	0.17045833	90.23
40	0.17408055	90.33
