epoch	hours	top1Accuracy
1	0.00369974	29.88
2	0.00640079	36.95
3	0.00913621	39.73
4	0.01182982	34.69
5	0.01452425	35.55
6	0.01724627	32.31
7	0.01993532	22.23
8	0.02265902	34.11
9	0.02534992	32.02
10	0.02804099	36.66
11	0.03076606	30.25
12	0.03345796	31.05
13	0.03618406	21.96
14	0.03887704	30.61
15	0.04157019	37.30
16	0.04429644	42.57
17	0.04699096	33.40
18	0.04971926	19.67
19	0.05241473	51.44
20	0.05510949	42.34
21	0.05784610	39.14
22	0.06055239	39.03
23	0.06329248	18.90
24	0.06599998	37.02
25	0.06870839	25.23
26	0.07144576	39.30
27	0.07415319	39.23
28	0.07689060	17.16
29	0.07958306	52.42
30	0.08227448	48.50
31	0.08499886	39.19
32	0.08769019	45.68
33	0.09041662	23.62
34	0.09310973	46.31
35	0.09580124	46.24
36	0.09852724	38.30
37	0.10122184	46.45
38	0.10394790	10.00
39	0.10663854	44.66
40	0.10932862	53.86
41	0.11205306	53.16
42	0.11474069	52.55
43	0.11746080	30.99
44	0.12015062	54.14
45	0.12283869	30.67
46	0.12556115	50.45
47	0.12824874	51.86
48	0.13097018	32.46
49	0.13365452	49.21
50	0.13634074	57.89
