epoch	hours	top1Accuracy
1	0.00352000	28.65
2	0.00620983	15.38
3	0.00893006	24.06
4	0.01167442	21.72
5	0.01437904	42.44
6	0.01711093	33.19
7	0.01983222	41.95
8	0.02255735	56.06
9	0.02526352	35.71
10	0.02797329	51.22
11	0.03071295	41.42
12	0.03341969	58.03
13	0.03612456	58.95
14	0.03882319	61.72
15	0.04153281	59.32
16	0.04423151	64.24
17	0.04693034	70.54
18	0.04962967	68.24
19	0.05234074	70.01
20	0.05503647	69.79
21	0.05776690	59.50
22	0.06046530	68.71
23	0.06317139	67.02
24	0.06586870	69.38
25	0.06857501	66.52
26	0.07127205	76.83
27	0.07397111	67.90
28	0.07667730	69.78
29	0.07937866	66.29
30	0.08209949	64.43
31	0.08486235	70.00
32	0.08756084	70.56
33	0.09026558	72.75
34	0.09297707	66.21
35	0.09567499	71.91
36	0.09837105	61.35
37	0.10106420	70.06
38	0.10376553	66.82
39	0.10646354	76.42
40	0.10916267	71.74
41	0.11188642	76.82
42	0.11458596	74.58
43	0.11728482	76.64
44	0.11998446	70.08
45	0.12267854	80.27
46	0.12537716	73.96
47	0.12807293	81.34
48	0.13077197	80.48
49	0.13346619	85.81
50	0.13616161	90.58
