epoch	hours	top1Accuracy
1	0.00511100	37.76
2	0.00628793	60.08
3	0.00747143	67.56
4	0.00865351	67.44
5	0.00983128	74.27
6	0.01102776	67.32
7	0.01221266	69.41
8	0.01339423	74.66
9	0.01458551	77.98
10	0.01576526	75.98
11	0.01694792	67.57
12	0.01815191	75.93
13	0.01933532	80.84
14	0.02052633	65.74
15	0.02171136	74.09
16	0.02290373	76.77
17	0.02409745	73.81
18	0.02528263	78.52
19	0.02646848	64.94
20	0.02766246	76.00
21	0.02884645	60.26
22	0.03003137	68.12
23	0.03122329	67.02
24	0.03240901	67.43
25	0.03359399	68.89
26	0.03478140	68.15
27	0.03596659	42.32
28	0.03715514	51.97
29	0.03833937	70.69
30	0.03952653	62.22
31	0.04071467	48.91
32	0.04189955	65.06
33	0.04310270	53.80
34	0.04430209	51.31
35	0.04548979	51.58
36	0.04667627	49.10
37	0.04786504	54.59
38	0.04904961	56.36
39	0.05023187	50.69
40	0.05141964	59.64
41	0.05260352	56.30
42	0.05379104	57.95
43	0.05497475	58.61
44	0.05616686	55.96
45	0.05735491	56.24
46	0.05853965	58.06
47	0.05972200	55.47
48	0.06090763	53.77
49	0.06209135	53.84
50	0.06327641	52.98
51	0.06451857	52.25
52	0.06570504	51.90
53	0.06688896	51.74
54	0.06807933	52.84
55	0.06926612	51.33
56	0.07044813	51.10
57	0.07162959	51.41
58	0.07281095	50.77
59	0.07401211	50.51
60	0.07519582	51.09
