epoch	hours	top1Accuracy
1	0.00496307	35.21
2	0.00614064	49.01
3	0.00732571	46.93
4	0.00850197	59.43
5	0.00967947	69.29
6	0.01086352	74.15
7	0.01204139	69.82
8	0.01321791	71.20
9	0.01444283	79.09
10	0.01562299	80.96
11	0.01680220	79.50
12	0.01799094	79.99
13	0.01917216	82.16
14	0.02035604	78.26
15	0.02153897	81.59
16	0.02272154	82.57
17	0.02390897	81.71
18	0.02508995	77.07
19	0.02627167	78.87
20	0.02746058	82.75
21	0.02864185	84.53
22	0.02982286	86.85
23	0.03101352	86.66
24	0.03219661	81.44
25	0.03337731	85.55
26	0.03456979	86.35
27	0.03577682	85.42
28	0.03696123	88.22
29	0.03814270	86.37
30	0.03932621	86.43
31	0.04051622	88.97
32	0.04170239	88.52
33	0.04288344	87.67
34	0.04408914	89.74
35	0.04527220	89.18
36	0.04645542	89.64
37	0.04765200	89.75
38	0.04883168	90.45
39	0.05001368	90.69
40	0.05120372	90.69
