epoch	hours	top1Accuracy
1	0.00516985	33.94
2	0.00634357	41.29
3	0.00753638	44.15
4	0.00877998	42.29
5	0.00995977	48.93
6	0.01114547	49.72
7	0.01235224	45.64
8	0.01353089	47.55
9	0.01471853	48.26
10	0.01593245	47.57
11	0.01711345	50.34
12	0.01830227	49.97
13	0.01949008	49.19
14	0.02066868	47.48
15	0.02185776	47.90
16	0.02304684	47.63
17	0.02423205	44.11
18	0.02541209	39.22
19	0.02659242	33.78
20	0.02778055	31.25
21	0.02896616	28.05
22	0.03016024	26.06
23	0.03134660	24.00
24	0.03252678	22.96
25	0.03370626	23.02
26	0.03489275	22.32
27	0.03606996	21.48
28	0.03724866	21.43
29	0.03842813	20.76
30	0.03960703	20.47
31	0.04079261	19.54
32	0.04197093	18.27
33	0.04314774	16.66
34	0.04433068	14.55
35	0.04550819	11.93
36	0.04668606	10.62
37	0.04786582	10.16
38	0.04904399	10.00
39	0.05027406	9.98
40	0.05147818	9.77
