epoch	hours	top1Accuracy
1	0.00272417	36.58
2	0.00478505	52.00
3	0.00674721	49.73
4	0.00875440	64.74
5	0.01069977	70.76
6	0.01266477	72.02
7	0.01464592	72.37
8	0.01658210	73.39
9	0.01854117	76.44
10	0.02048945	73.77
11	0.02242956	76.84
12	0.02438585	76.28
13	0.02637516	73.18
14	0.02835871	76.21
15	0.03031730	77.83
16	0.03227068	76.77
17	0.03439287	74.07
18	0.03643723	79.95
19	0.03845499	75.34
20	0.04044043	81.24
21	0.04238234	77.95
22	0.04436431	80.55
23	0.04647893	79.55
24	0.04857972	82.97
25	0.05064034	82.95
26	0.05257949	81.76
27	0.05458358	82.96
28	0.05654851	81.22
29	0.05871576	83.10
30	0.06069437	85.15
31	0.06266085	84.86
32	0.06462953	85.06
33	0.06669110	85.26
34	0.06866324	81.66
35	0.07063127	86.82
36	0.07264905	88.05
37	0.07470247	88.05
38	0.07680582	87.91
39	0.07877221	89.54
40	0.08086297	90.26
