epoch	hours	top1Accuracy
1	0.00508092	36.66
2	0.00911303	43.60
3	0.01305068	31.97
4	0.01710179	36.95
5	0.02113324	36.18
6	0.02507864	38.77
7	0.02908295	34.01
8	0.03300197	36.10
9	0.03692277	34.36
10	0.04089250	47.72
11	0.04484708	46.13
12	0.04879124	51.93
13	0.05272729	53.36
14	0.05668825	59.47
15	0.06088893	58.01
16	0.06481778	59.72
17	0.06880085	61.65
18	0.07272329	60.85
19	0.07669692	50.27
20	0.08060872	65.27
21	0.08451096	63.26
22	0.08848524	68.10
23	0.09246474	57.14
24	0.09654177	46.45
25	0.10052453	55.56
26	0.10451089	56.04
27	0.10851963	63.55
28	0.11243882	55.23
29	0.11638740	69.62
30	0.12032250	69.99
31	0.12428942	62.91
32	0.12832084	71.04
33	0.13229227	67.72
34	0.13620936	68.15
35	0.14013095	65.20
36	0.14406749	68.84
37	0.14799304	75.23
38	0.15192772	72.81
39	0.15582988	67.90
40	0.15991280	73.78
41	0.16382655	75.10
42	0.16813776	69.45
43	0.17243661	66.07
44	0.17631706	74.17
45	0.18029826	75.42
46	0.18452063	71.57
47	0.18842735	73.18
48	0.19246569	76.62
49	0.19644500	74.95
50	0.20047208	76.07
51	0.20457491	76.43
52	0.20860604	76.22
53	0.21263457	79.51
54	0.21665437	78.89
55	0.22062367	72.57
56	0.22475216	80.09
57	0.22871726	78.91
58	0.23267982	83.08
59	0.23659919	83.05
60	0.24059557	84.64
