epoch	hours	top1Accuracy
1	0.00568022	33.85
2	0.00692261	42.90
3	0.00810736	50.11
4	0.00935450	49.80
5	0.01053106	52.40
6	0.01173134	61.31
7	0.01290842	62.92
8	0.01408439	64.75
9	0.01526824	64.08
10	0.01644566	65.63
11	0.01762209	66.11
12	0.01880863	68.45
13	0.01999209	68.27
14	0.02117279	63.67
15	0.02236084	64.74
16	0.02354349	54.64
17	0.02473253	62.67
18	0.02591349	68.66
19	0.02709739	68.39
20	0.02828930	62.68
21	0.02947341	56.18
22	0.03071570	62.40
23	0.03190872	63.40
24	0.03309207	51.87
25	0.03427369	67.04
26	0.03546655	68.66
27	0.03664767	60.34
28	0.03783131	59.80
29	0.03901556	64.08
30	0.04020025	59.92
31	0.04138608	66.27
32	0.04256349	64.48
33	0.04374570	64.82
34	0.04493487	66.72
35	0.04611765	62.89
36	0.04730127	65.45
37	0.04848975	59.17
38	0.04967434	60.47
39	0.05086089	62.93
40	0.05212152	55.87
41	0.05330394	58.35
42	0.05448562	59.46
43	0.05566650	54.23
44	0.05684858	55.91
45	0.05804370	55.53
46	0.05922818	55.05
47	0.06041501	51.18
48	0.06161236	53.43
49	0.06279783	53.90
50	0.06398142	55.36
51	0.06517361	54.19
52	0.06635328	54.49
53	0.06753680	56.50
54	0.06872896	53.09
55	0.06991395	56.13
56	0.07109107	54.25
57	0.07229703	54.21
58	0.07352395	55.56
59	0.07471204	55.10
60	0.07588942	55.45
