epoch	hours	top1Accuracy
1	0.00526114	28.93
2	0.00644295	39.93
3	0.00763358	47.96
4	0.00881587	50.14
5	0.00999953	55.14
6	0.01119352	60.47
7	0.01238045	61.40
8	0.01356681	64.28
9	0.01476372	64.40
10	0.01598052	62.06
11	0.01716924	62.76
12	0.01837103	68.89
13	0.01956359	67.89
14	0.02075590	66.86
15	0.02194825	69.92
16	0.02314395	67.73
17	0.02434526	69.51
18	0.02553845	69.40
19	0.02673185	70.26
20	0.02792820	70.59
21	0.02912259	63.53
22	0.03031653	69.81
23	0.03151512	72.58
24	0.03270828	69.09
25	0.03390088	69.43
26	0.03511571	69.56
27	0.03632450	70.03
28	0.03752023	69.69
29	0.03871635	73.43
30	0.03991280	67.18
31	0.04111346	71.09
32	0.04230902	72.33
33	0.04350447	70.48
34	0.04471160	74.47
35	0.04590981	72.22
36	0.04710599	69.93
37	0.04830784	72.68
38	0.04950314	73.48
39	0.05069780	74.07
40	0.05189585	72.72
41	0.05309225	73.00
42	0.05428475	72.73
43	0.05547999	74.17
44	0.05667703	74.99
45	0.05789860	72.89
46	0.05909123	75.24
47	0.06028935	73.12
48	0.06148963	73.09
49	0.06268503	75.91
50	0.06388031	74.79
51	0.06508082	75.20
52	0.06627479	75.24
53	0.06746865	76.73
54	0.06867492	75.92
55	0.06987162	76.67
56	0.07106667	76.64
57	0.07226657	76.23
58	0.07346193	77.51
59	0.07466914	76.87
60	0.07586280	77.63
