epoch	hours	top1Accuracy
1	0.00444321	25.17
2	0.00767289	30.34
3	0.01089045	31.61
4	0.01410276	23.77
5	0.01729336	32.63
6	0.02055343	27.76
7	0.02369508	37.74
8	0.02690995	45.94
9	0.03014264	51.69
10	0.03332955	49.45
11	0.03652916	56.61
12	0.03975503	54.25
13	0.04300708	59.47
14	0.04623229	59.05
15	0.04943758	64.15
16	0.05264749	71.08
17	0.05589004	61.23
18	0.05911681	67.00
19	0.06233917	60.93
20	0.06556427	72.00
21	0.06879969	70.64
22	0.07202235	67.91
23	0.07526027	75.85
24	0.07848069	73.15
25	0.08169461	75.14
26	0.08492483	75.12
27	0.08814835	75.25
28	0.09135902	81.03
29	0.09457082	77.50
30	0.09781800	79.86
31	0.10104737	75.43
32	0.10430608	80.77
33	0.10750888	82.70
34	0.11074540	79.06
35	0.11399450	84.73
36	0.11721426	80.51
37	0.12042512	83.50
38	0.12366181	84.30
39	0.12689471	84.90
40	0.13013447	83.65
41	0.13336473	85.81
42	0.13658069	85.45
43	0.13981943	85.36
44	0.14302269	86.48
45	0.14626627	86.24
46	0.14949779	86.45
47	0.15271984	86.67
48	0.15595559	86.89
49	0.15917537	87.20
50	0.16244274	87.24
