epoch	hours	top1Accuracy
1	0.00539807	33.15
2	0.00658280	40.71
3	0.00776854	48.33
4	0.00894638	55.95
5	0.01012649	67.41
6	0.01131652	70.14
7	0.01250129	71.05
8	0.01368575	71.47
9	0.01488202	76.89
10	0.01607322	80.56
11	0.01725817	76.46
12	0.01848063	73.06
13	0.01967221	80.70
14	0.02086083	79.60
15	0.02204815	78.48
16	0.02323700	82.27
17	0.02443570	79.96
18	0.02562364	79.83
19	0.02681261	78.66
20	0.02800879	84.14
21	0.02919656	81.72
22	0.03039138	86.01
23	0.03158867	83.14
24	0.03277627	85.40
25	0.03396978	82.92
26	0.03516691	85.12
27	0.03635654	86.34
28	0.03754621	87.55
29	0.03873745	85.74
30	0.03996845	82.74
31	0.04116478	88.10
32	0.04235425	87.11
33	0.04354445	85.69
34	0.04474428	87.31
35	0.04593676	86.15
36	0.04712823	87.49
37	0.04832650	86.62
38	0.04951972	87.07
39	0.05071109	84.82
40	0.05191268	84.58
41	0.05310400	87.08
42	0.05429665	87.45
43	0.05548768	89.28
44	0.05668288	87.60
45	0.05789110	89.74
46	0.05908621	88.32
47	0.06027784	88.45
48	0.06151997	89.31
49	0.06271229	89.60
50	0.06390473	89.48
51	0.06510544	88.35
52	0.06629768	88.90
53	0.06749702	90.11
54	0.06869703	90.11
55	0.06988829	90.45
56	0.07107724	89.74
57	0.07226659	90.66
58	0.07346236	90.87
59	0.07466636	90.85
60	0.07585664	90.91
