epoch	hours	top1Accuracy
1	0.00441340	19.71
2	0.00710833	30.35
3	0.00979590	30.37
4	0.01247958	38.79
5	0.01516739	36.06
6	0.01785671	39.57
7	0.02054891	45.32
8	0.02324618	36.22
9	0.02594121	40.30
10	0.02863595	34.73
11	0.03183703	48.66
12	0.03454121	45.44
13	0.03724363	46.29
14	0.03994735	48.38
15	0.04264963	51.90
16	0.04535145	45.20
17	0.04805421	52.00
18	0.05075747	44.51
19	0.05346150	46.79
20	0.05616491	48.07
21	0.05938140	55.85
22	0.06208401	46.08
23	0.06478389	46.19
24	0.06748417	46.88
25	0.07018603	47.88
26	0.07288739	42.03
27	0.07558743	34.94
28	0.07828904	38.69
29	0.08098978	42.25
30	0.08369023	47.16
31	0.08689592	61.64
32	0.08959305	47.23
33	0.09229144	50.62
34	0.09498934	50.76
35	0.09768590	56.38
36	0.10038204	51.56
37	0.10308013	56.14
38	0.10577796	51.70
39	0.10853032	60.23
40	0.11123621	59.94
41	0.11443487	67.02
42	0.11711731	47.38
43	0.11979657	42.59
44	0.12247817	44.89
45	0.12515937	48.66
46	0.12783887	54.21
47	0.13052866	56.08
48	0.13321260	59.92
49	0.13589569	66.30
50	0.13857919	71.94
