epoch	hours	top1Accuracy
1	0.00522696	28.82
2	0.00956170	42.39
3	0.01403604	48.17
4	0.01833582	53.09
5	0.02239814	59.71
6	0.02676623	65.22
7	0.03108931	66.07
8	0.03548231	70.09
9	0.03994588	70.63
10	0.04434796	72.94
11	0.04868910	74.75
12	0.05291189	73.48
13	0.05712560	72.21
14	0.06139173	77.23
15	0.06557105	72.86
16	0.06977838	80.53
17	0.07393054	78.56
18	0.07826481	78.95
19	0.08248141	77.42
20	0.08677608	81.71
21	0.09103497	80.42
22	0.09533907	78.50
23	0.09968307	80.44
24	0.10407179	81.60
25	0.10835771	81.75
26	0.11269149	79.66
27	0.11701652	84.14
28	0.12126737	81.52
29	0.12561560	79.58
30	0.13002649	85.58
31	0.13415698	83.37
32	0.13850772	85.20
33	0.14278507	83.87
34	0.14719626	85.51
35	0.15161972	85.35
36	0.15630161	86.27
37	0.16095531	84.34
38	0.16572493	84.49
39	0.17009701	87.14
40	0.17426904	83.60
41	0.17868869	86.14
42	0.18291489	86.05
43	0.18710143	85.59
44	0.19125393	87.14
45	0.19548948	85.73
46	0.20009558	85.74
47	0.20429965	87.11
48	0.20863551	86.71
49	0.21293648	88.45
50	0.21706682	87.43
51	0.22142626	87.63
52	0.22580883	87.67
53	0.22996947	88.03
54	0.23421257	89.38
55	0.23839251	89.08
56	0.24271831	88.50
57	0.24704837	89.65
58	0.25140596	89.78
59	0.25550118	89.79
60	0.25998654	89.94
