epoch	hours	top1Accuracy
1	0.00531614	28.78
2	0.00949984	42.76
3	0.01390415	48.51
4	0.01831243	54.08
5	0.02266116	60.47
6	0.02703089	58.17
7	0.03132015	65.43
8	0.03567229	65.82
9	0.04018618	72.36
10	0.04445746	68.14
11	0.04868609	72.66
12	0.05292518	75.27
13	0.05741517	72.64
14	0.06174000	72.67
15	0.06591070	71.73
16	0.07016019	79.69
17	0.07439695	80.18
18	0.07878979	79.01
19	0.08301642	80.68
20	0.08733976	82.99
21	0.09203695	82.22
22	0.09626153	81.04
23	0.10091345	80.69
24	0.10541586	80.84
25	0.10963506	82.53
26	0.11389138	84.30
27	0.11824455	84.68
28	0.12242755	84.05
29	0.12679434	82.90
30	0.13111458	85.19
31	0.13535627	84.57
32	0.13943656	86.01
33	0.14377094	84.92
34	0.14788800	86.12
35	0.15209283	86.67
36	0.15652722	87.16
37	0.16078400	87.52
38	0.16511608	87.88
39	0.16925681	88.19
40	0.17323629	88.19
