epoch	hours	top1Accuracy
1	0.00205029	28.09
2	0.00342350	37.79
3	0.00480078	45.14
4	0.00617806	53.57
5	0.00755288	57.14
6	0.00892846	60.00
7	0.01030436	61.85
8	0.01168138	62.61
9	0.01305981	61.63
10	0.01443741	64.85
11	0.01581573	64.57
12	0.01719243	66.40
13	0.01857447	65.76
14	0.01995666	67.26
15	0.02134364	65.83
16	0.02272559	69.31
17	0.02410618	67.24
18	0.02548616	70.18
19	0.02686627	67.83
20	0.02824763	66.10
21	0.02962891	66.85
22	0.03100789	68.80
23	0.03238616	69.57
24	0.03376540	68.27
25	0.03514338	69.57
26	0.03652304	66.42
27	0.03790440	66.52
28	0.03928531	67.60
29	0.04066528	66.17
30	0.04204428	69.29
31	0.04342166	67.68
32	0.04480045	65.13
33	0.04618168	67.03
34	0.04756073	60.80
35	0.04893848	59.83
36	0.05031685	66.12
37	0.05169494	67.93
38	0.05307454	67.24
39	0.05445434	64.33
40	0.05583352	66.20
41	0.05721144	65.41
42	0.05858980	67.26
43	0.05996920	62.71
44	0.06135000	65.12
45	0.06272932	64.72
46	0.06410894	57.59
47	0.06548784	62.09
48	0.06686583	63.86
49	0.06824316	64.81
50	0.06962240	63.39
51	0.07100152	62.31
52	0.07238070	53.57
53	0.07375821	59.20
54	0.07513550	55.66
55	0.07651316	62.11
56	0.07789154	56.18
57	0.07926933	57.10
58	0.08064645	64.20
59	0.08202138	55.28
60	0.08339692	45.90
61	0.08477372	59.24
62	0.08615020	58.44
63	0.08752680	58.40
64	0.08890304	50.59
65	0.09028086	59.53
66	0.09165649	57.39
67	0.09303149	60.03
68	0.09440733	60.56
69	0.09578130	57.21
70	0.09715577	49.07
71	0.09852904	59.21
72	0.09990389	58.55
73	0.10128127	58.41
74	0.10265525	58.68
75	0.10402977	57.85
76	0.10540139	59.84
77	0.10677919	58.88
78	0.10815221	58.82
79	0.10952954	58.06
80	0.11090464	59.08
81	0.11227754	53.76
82	0.11365037	51.45
83	0.11502288	54.11
84	0.11639567	55.86
85	0.11776689	55.70
86	0.11913633	50.52
87	0.12050790	57.51
88	0.12187919	56.85
89	0.12325149	55.80
90	0.12462228	52.64
91	0.12599138	53.77
92	0.12736229	54.86
93	0.12873253	55.62
94	0.13010379	55.18
95	0.13147452	55.18
96	0.13284403	54.96
97	0.13421160	55.83
98	0.13558091	56.68
99	0.13695074	56.56
100	0.13832148	56.59
