epoch	hours	top1Accuracy
1	0.00506008	34.51
2	0.00935125	61.06
3	0.01353309	61.90
4	0.01780623	76.23
5	0.02202064	74.26
6	0.02633243	76.85
7	0.03059376	74.72
8	0.03483860	83.43
9	0.03927916	73.81
10	0.04375513	80.44
11	0.04810879	83.38
12	0.05291099	83.89
13	0.05751802	73.35
14	0.06202417	82.51
15	0.06652990	81.50
16	0.07075608	81.66
17	0.07510249	84.61
18	0.07934734	81.73
19	0.08346985	80.02
20	0.08802022	78.77
21	0.09245645	84.64
22	0.09693925	81.20
23	0.10141845	73.78
24	0.10587091	84.37
25	0.11027703	83.31
26	0.11478829	83.98
27	0.11909729	86.77
28	0.12328697	83.79
29	0.12750373	82.28
30	0.13192572	81.73
31	0.13642045	80.51
32	0.14072780	83.65
33	0.14497241	74.62
34	0.14948882	85.43
35	0.15402950	84.72
36	0.15841444	85.78
37	0.16272770	86.08
38	0.16745661	87.73
39	0.17195373	88.33
40	0.17612189	87.29
41	0.18049777	86.36
42	0.18477537	88.90
43	0.18940339	89.72
44	0.19396155	87.97
45	0.19834029	89.74
46	0.20273091	89.29
47	0.20705823	89.87
48	0.21151188	88.65
49	0.21582440	89.60
50	0.22034200	89.98
51	0.22485946	91.44
52	0.22951397	90.89
53	0.23381214	91.41
54	0.23842793	91.94
55	0.24286308	91.52
56	0.24703895	92.31
57	0.25136846	92.97
58	0.25580013	93.15
59	0.26020338	93.69
60	0.26440911	93.92
