epoch	hours	top1Accuracy
1	0.00459300	20.62
2	0.00792022	14.23
3	0.01124001	19.29
4	0.01454849	30.08
5	0.01786586	23.63
6	0.02116621	28.08
7	0.02446873	21.97
8	0.02778623	33.95
9	0.03110737	15.42
10	0.03441971	27.29
11	0.03773720	11.28
12	0.04101893	34.27
13	0.04430626	41.85
14	0.04760760	26.54
15	0.05092563	27.34
16	0.05423997	38.46
17	0.05755832	50.87
18	0.06086505	43.93
19	0.06418094	26.42
20	0.06747557	23.05
21	0.07076589	34.06
22	0.07409489	35.74
23	0.07739377	28.97
24	0.08069495	54.52
25	0.08399419	40.21
26	0.08731721	52.49
27	0.09064221	58.94
28	0.09399628	34.81
29	0.09734294	43.80
30	0.10064658	55.22
31	0.10393811	61.33
32	0.10724390	45.12
33	0.11054819	56.19
34	0.11384577	65.81
35	0.11714951	67.48
36	0.12043356	64.89
37	0.12374020	73.49
38	0.12699687	64.42
39	0.13021592	74.87
40	0.13344581	75.07
41	0.13661590	80.31
42	0.13979489	81.21
43	0.14297615	76.33
44	0.14612986	82.95
45	0.14932390	85.47
46	0.15250219	86.80
47	0.15568075	88.56
48	0.15886569	88.72
49	0.16208365	89.36
50	0.16525709	90.20
