epoch	hours	top1Accuracy
1	0.00506939	43.87
2	0.00952932	57.88
3	0.01361984	67.84
4	0.01793914	74.17
5	0.02212047	69.38
6	0.02624419	66.23
7	0.03037634	75.32
8	0.03475611	74.67
9	0.03894542	75.95
10	0.04300151	72.18
11	0.04686763	70.28
12	0.05093605	75.80
13	0.05513368	73.30
14	0.05937399	73.32
15	0.06353982	76.75
16	0.06771862	75.78
17	0.07186903	77.32
18	0.07603629	73.28
19	0.08030415	61.00
20	0.08464381	64.69
21	0.08873166	74.49
22	0.09313529	79.65
23	0.09750316	74.55
24	0.10179162	74.13
25	0.10580160	78.04
26	0.10993494	66.41
27	0.11427984	80.58
28	0.11844380	80.17
29	0.12260167	81.81
30	0.12698546	80.55
31	0.13137134	74.79
32	0.13573801	80.02
33	0.14023892	74.34
34	0.14459913	75.88
35	0.14919418	82.05
36	0.15373121	73.49
37	0.15789922	82.98
38	0.16207158	79.85
39	0.16632335	76.07
40	0.17063509	82.55
41	0.17486487	79.45
42	0.17894143	84.87
43	0.18301565	85.53
44	0.18724721	80.00
45	0.19151484	85.58
46	0.19600983	87.33
47	0.20046916	88.51
48	0.20465682	87.58
49	0.20883646	88.72
50	0.21323543	87.48
51	0.21740496	88.40
52	0.22149592	87.92
53	0.22601147	89.29
54	0.23015713	90.07
55	0.23471394	90.78
56	0.23886119	90.84
57	0.24304844	91.97
58	0.24714049	92.39
59	0.25126310	93.15
60	0.25548775	93.33
