epoch	hours	top1Accuracy
1	0.00396523	37.91
2	0.00708393	52.72
3	0.01023629	64.89
4	0.01336340	73.28
5	0.01656866	68.66
6	0.01955553	77.08
7	0.02261295	80.36
8	0.02572293	83.58
9	0.02870754	78.94
10	0.03158342	80.96
11	0.03475287	83.56
12	0.03787802	84.74
13	0.04094527	82.00
14	0.04393953	85.39
15	0.04711604	85.61
16	0.05008414	85.57
17	0.05324587	84.49
18	0.05631569	85.24
19	0.05942106	80.34
20	0.06241591	85.53
21	0.06562876	85.78
22	0.06888291	84.85
23	0.07205964	85.77
24	0.07518008	87.11
25	0.07829138	84.25
26	0.08140369	81.15
27	0.08447412	85.18
28	0.08740840	86.08
29	0.09037319	86.77
30	0.09350340	84.10
31	0.09656544	87.88
32	0.09959254	86.93
33	0.10257192	87.45
34	0.10555668	87.16
35	0.10870171	86.71
36	0.11165392	87.09
37	0.11450994	88.35
38	0.11752155	84.19
39	0.12064420	86.98
40	0.12373662	84.56
41	0.12668169	86.50
42	0.12975528	87.61
43	0.13267173	88.07
44	0.13581829	84.81
45	0.13890813	88.15
46	0.14190834	86.50
47	0.14494405	88.77
48	0.14824591	86.95
49	0.15138605	83.90
50	0.15449501	85.18
51	0.15754884	87.17
52	0.16060868	86.83
53	0.16365349	88.75
54	0.16679229	89.86
55	0.16998810	87.47
56	0.17314768	87.96
57	0.17597336	88.57
58	0.17887531	87.23
59	0.18188858	88.20
60	0.18502857	88.30
61	0.18810119	89.79
62	0.19140358	88.47
63	0.19446246	88.86
64	0.19748950	90.17
65	0.20061001	88.23
66	0.20370662	90.34
67	0.20677209	88.23
68	0.20989368	90.49
69	0.21297332	90.85
70	0.21602758	91.25
71	0.21895900	90.95
72	0.22183517	91.37
73	0.22498152	90.52
74	0.22803566	90.35
75	0.23114329	91.01
76	0.23418742	89.10
77	0.23729409	91.62
78	0.24036879	90.71
79	0.24343782	91.48
80	0.24652581	92.02
81	0.24946623	91.98
82	0.25244970	91.15
83	0.25531742	92.35
84	0.25833092	92.25
85	0.26134742	92.71
86	0.26436091	92.27
87	0.26722940	91.30
88	0.27029832	92.83
89	0.27331510	92.29
90	0.27631055	93.02
91	0.27939717	93.42
92	0.28243633	93.64
93	0.28551321	93.52
94	0.28852721	93.46
95	0.29160352	93.38
96	0.29475570	93.82
97	0.29789937	93.84
98	0.30117560	93.94
99	0.30419280	94.05
100	0.30709900	94.08
