epoch	hours	top1Accuracy
1	0.00455147	29.99
2	0.00690212	31.37
3	0.00928390	23.99
4	0.01167332	15.16
5	0.01403158	10.51
6	0.01641655	10.68
7	0.01880123	11.54
8	0.02116367	10.00
9	0.02355671	20.14
10	0.02594031	16.31
11	0.02921832	13.57
12	0.03156962	10.01
13	0.03394415	10.94
14	0.03630630	10.12
15	0.03872051	10.71
16	0.04112008	10.23
17	0.04348014	18.84
18	0.04584255	10.29
19	0.04824153	17.10
20	0.05060712	10.00
21	0.05381811	19.48
22	0.05619288	11.64
23	0.05856833	16.50
24	0.06092867	14.11
25	0.06331676	22.24
26	0.06570954	13.77
27	0.06805273	18.26
28	0.07043418	19.35
29	0.07282912	26.62
30	0.07516549	30.09
